Datetime,Buy_Count,Sell_Count,Short Position,Long Position,Price,
2022-01-27 20:30:00+00:00,17,1,16,0,13998.89,-16
2022-01-28 14:30:00+00:00,47,1,46,0,13980.10,-46
2022-01-28 15:30:00+00:00,23,1,22,0,14232.06,-22
2022-01-28 16:30:00+00:00,22,2,20,0,14242.75,-20
2022-01-28 17:30:00+00:00,25,1,24,0,14224.41,-24
2022-01-28 18:30:00+00:00,32,1,31,0,14105.29,-31
2022-01-28 19:30:00+00:00,4,7,0,3,14270.75,3
2022-01-28 20:30:00+00:00,3,9,0,6,14451.05,6
2022-01-31 14:30:00+00:00,0,10,0,10,14680.63,10
2022-01-31 15:30:00+00:00,1,17,0,16,14690.51,16
2022-01-31 16:30:00+00:00,0,37,0,37,14753.02,37
2022-01-31 17:30:00+00:00,0,64,0,64,14762.83,64
2022-01-31 18:30:00+00:00,0,67,0,67,14833.16,67
2022-01-31 19:30:00+00:00,1,67,0,66,14786.43,66
2022-01-31 20:30:00+00:00,0,73,0,73,14930.82,73
2022-02-01 14:30:00+00:00,0,71,0,71,14837.86,71
2022-02-01 15:30:00+00:00,0,63,0,63,14909.35,63
2022-02-01 16:30:00+00:00,0,62,0,62,14908.30,62
2022-02-01 17:30:00+00:00,0,61,0,61,14917.28,61
2022-02-01 18:30:00+00:00,0,72,0,72,14867.81,72
2022-02-01 19:30:00+00:00,0,66,0,66,14964.21,66
2022-02-01 20:30:00+00:00,1,61,0,60,15012.63,60
2022-02-02 14:30:00+00:00,2,34,0,32,15081.29,32
2022-02-02 15:30:00+00:00,2,29,0,27,15018.08,27
2022-02-02 16:30:00+00:00,2,24,0,22,15049.66,22
2022-02-02 17:30:00+00:00,2,24,0,22,15070.46,22
2022-02-02 18:30:00+00:00,2,24,0,22,15067.58,22
2022-02-02 19:30:00+00:00,1,29,0,28,15123.34,28
2022-02-02 20:30:00+00:00,3,20,0,17,15132.65,17
2022-02-03 14:30:00+00:00,8,31,0,23,14829.58,23
2022-02-03 15:30:00+00:00,18,19,0,1,14739.70,1
2022-02-03 16:30:00+00:00,20,17,3,0,14692.77,-3
2022-02-03 17:30:00+00:00,20,18,2,0,14702.28,-2
2022-02-03 18:30:00+00:00,19,15,4,0,14656.01,-4
2022-02-03 19:30:00+00:00,29,11,18,0,14614.60,-18
2022-02-03 20:30:00+00:00,39,9,30,0,14498.18,-30
2022-02-04 14:30:00+00:00,27,3,24,0,14585.80,-24
2022-02-04 15:30:00+00:00,34,2,32,0,14549.68,-32
2022-02-04 16:30:00+00:00,30,1,29,0,14605.90,-29
2022-02-04 17:30:00+00:00,24,2,22,0,14721.25,-22
2022-02-04 18:30:00+00:00,20,2,18,0,14734.42,-18
2022-02-04 19:30:00+00:00,21,2,19,0,14791.54,-19
2022-02-04 20:30:00+00:00,31,1,30,0,14691.72,-30
2022-02-07 14:30:00+00:00,12,5,7,0,14750.67,-7
2022-02-07 15:30:00+00:00,13,6,7,0,14683.88,-7
2022-02-07 16:30:00+00:00,17,4,13,0,14607.49,-13
2022-02-07 17:30:00+00:00,13,6,7,0,14671.53,-7
2022-02-07 18:30:00+00:00,9,9,0,0,14698.66,0
2022-02-07 19:30:00+00:00,9,5,4,0,14651.98,-4
2022-02-07 20:30:00+00:00,7,9,0,2,14573.07,2
2022-02-08 14:30:00+00:00,3,5,0,2,14515.55,2
2022-02-08 15:30:00+00:00,1,20,0,19,14677.03,19
2022-02-08 16:30:00+00:00,2,19,0,17,14710.53,17
2022-02-08 17:30:00+00:00,3,12,0,9,14698.64,9
2022-02-08 18:30:00+00:00,5,8,0,3,14648.80,3
2022-02-08 19:30:00+00:00,7,8,0,1,14704.62,1
2022-02-08 20:30:00+00:00,4,14,0,10,14743.16,10
2022-02-09 14:30:00+00:00,0,22,0,22,14913.82,22
2022-02-09 15:30:00+00:00,1,27,0,26,14954.58,26
2022-02-09 16:30:00+00:00,0,42,0,42,14968.58,42
2022-02-09 17:30:00+00:00,0,37,0,37,14990.76,37
2022-02-09 18:30:00+00:00,1,38,0,37,15021.14,37
2022-02-09 19:30:00+00:00,1,46,0,45,15015.16,45
2022-02-09 20:30:00+00:00,1,53,0,52,15055.59,52
2022-02-10 14:30:00+00:00,5,52,0,47,14963.07,47
2022-02-10 15:30:00+00:00,9,39,0,30,14920.02,30
2022-02-10 16:30:00+00:00,7,42,0,35,14972.36,35
2022-02-10 17:30:00+00:00,8,23,0,15,14795.84,15
2022-02-10 18:30:00+00:00,8,29,0,21,14779.81,21
2022-02-10 19:30:00+00:00,10,12,0,2,14738.85,2
2022-02-10 20:30:00+00:00,10,8,2,0,14704.52,-2
2022-02-11 14:30:00+00:00,23,6,17,0,14663.86,-17
2022-02-11 15:30:00+00:00,44,4,40,0,14589.34,-40
2022-02-11 16:30:00+00:00,43,4,39,0,14584.03,-39
2022-02-11 17:30:00+00:00,54,3,51,0,14495.03,-51
2022-02-11 18:30:00+00:00,68,1,67,0,14292.26,-67
2022-02-11 19:30:00+00:00,65,1,64,0,14271.93,-64
2022-02-11 20:30:00+00:00,68,1,67,0,14245.24,-67
2022-02-14 14:30:00+00:00,68,0,68,0,14284.23,-68
2022-02-14 15:30:00+00:00,63,1,62,0,14372.15,-62
2022-02-14 16:30:00+00:00,67,0,67,0,14373.08,-67
2022-02-14 17:30:00+00:00,56,0,56,0,14309.89,-56
2022-02-14 18:30:00+00:00,58,0,58,0,14223.37,-58
2022-02-14 19:30:00+00:00,52,0,52,0,14258.46,-52
2022-02-14 20:30:00+00:00,48,0,48,0,14269.90,-48
2022-02-15 14:30:00+00:00,15,0,15,0,14505.21,-15
2022-02-15 15:30:00+00:00,6,0,6,0,14526.75,-6
2022-02-15 16:30:00+00:00,10,0,10,0,14489.93,-10
2022-02-15 17:30:00+00:00,6,0,6,0,14543.93,-6
2022-02-15 18:30:00+00:00,3,22,0,19,14553.82,19
2022-02-15 19:30:00+00:00,3,28,0,25,14591.45,25
2022-02-15 20:30:00+00:00,1,35,0,34,14621.79,34
2022-02-16 14:30:00+00:00,1,12,0,11,14439.81,11
2022-02-16 15:30:00+00:00,2,11,0,9,14461.12,9
2022-02-16 16:30:00+00:00,2,12,0,10,14449.31,10
2022-02-16 17:30:00+00:00,2,15,0,13,14443.47,13
2022-02-16 18:30:00+00:00,2,31,0,29,14567.44,29
2022-02-16 19:30:00+00:00,2,38,0,36,14641.59,36
2022-02-16 20:30:00+00:00,2,32,0,30,14604.02,30
2022-02-17 14:30:00+00:00,13,5,8,0,14351.35,-8
2022-02-17 15:30:00+00:00,10,5,5,0,14406.60,-5
2022-02-17 16:30:00+00:00,11,1,10,0,14352.94,-10
2022-02-17 17:30:00+00:00,16,2,14,0,14311.15,-14
2022-02-17 18:30:00+00:00,17,2,15,0,14280.99,-15
2022-02-17 19:30:00+00:00,28,0,28,0,14205.66,-28
2022-02-17 20:30:00+00:00,38,0,38,0,14173.55,-38
2022-02-18 14:30:00+00:00,27,1,26,0,14104.16,-26
2022-02-18 15:30:00+00:00,40,2,38,0,14041.37,-38
2022-02-18 16:30:00+00:00,41,1,40,0,14023.67,-40
2022-02-18 17:30:00+00:00,49,1,48,0,13939.98,-48
2022-02-18 18:30:00+00:00,43,1,42,0,14094.02,-42
2022-02-18 19:30:00+00:00,61,1,60,0,14024.58,-60
2022-02-18 20:30:00+00:00,55,1,54,0,14004.20,-54
2022-02-22 14:30:00+00:00,18,1,17,0,14106.98,-17
2022-02-22 15:30:00+00:00,37,2,35,0,13902.25,-35
2022-02-22 16:30:00+00:00,32,0,32,0,13862.48,-32
2022-02-22 17:30:00+00:00,36,0,36,0,13818.46,-36
2022-02-22 18:30:00+00:00,34,0,34,0,13805.61,-34
2022-02-22 19:30:00+00:00,12,0,12,0,13976.50,-12
2022-02-22 20:30:00+00:00,15,0,15,0,13872.21,-15
2022-02-23 14:30:00+00:00,15,0,15,0,13814.37,-15
2022-02-23 15:30:00+00:00,13,0,13,0,13743.01,-13
2022-02-23 16:30:00+00:00,6,1,5,0,13861.74,-5
2022-02-23 17:30:00+00:00,9,0,9,0,13681.14,-9
2022-02-23 18:30:00+00:00,21,1,20,0,13624.56,-20
2022-02-23 19:30:00+00:00,19,0,19,0,13589.10,-19
2022-02-23 20:30:00+00:00,26,0,26,0,13512.73,-26
2022-02-24 14:30:00+00:00,61,0,61,0,13379.01,-61
2022-02-24 15:30:00+00:00,31,1,30,0,13500.13,-30
2022-02-24 16:30:00+00:00,30,1,29,0,13454.05,-29
2022-02-24 17:30:00+00:00,23,4,19,0,13493.32,-19
2022-02-24 18:30:00+00:00,15,2,13,0,13671.46,-13
2022-02-24 19:30:00+00:00,15,1,14,0,13821.53,-14
2022-02-24 20:30:00+00:00,6,7,0,1,13970.50,1
2022-02-25 14:30:00+00:00,3,8,0,5,14006.61,5
2022-02-25 15:30:00+00:00,3,16,0,13,14126.45,13
2022-02-25 16:30:00+00:00,1,14,0,13,14150.51,13
2022-02-25 17:30:00+00:00,3,28,0,25,14112.19,25
2022-02-25 18:30:00+00:00,1,44,0,43,14138.71,43
2022-02-25 19:30:00+00:00,1,47,0,46,14143.76,46
2022-02-25 20:30:00+00:00,0,62,0,62,14192.02,62
2022-02-28 14:30:00+00:00,0,60,0,60,14106.00,60
2022-02-28 15:30:00+00:00,0,65,0,65,14271.18,65
2022-02-28 16:30:00+00:00,0,51,0,51,14154.74,51
2022-02-28 17:30:00+00:00,0,44,0,44,14122.25,44
2022-02-28 18:30:00+00:00,0,23,0,23,14025.42,23
2022-02-28 19:30:00+00:00,0,21,0,21,14115.67,21
2022-02-28 20:30:00+00:00,0,20,0,20,14239.08,20
2022-03-01 14:30:00+00:00,1,19,0,18,14248.56,18
2022-03-01 15:30:00+00:00,1,13,0,12,14148.91,12
2022-03-01 16:30:00+00:00,8,8,0,0,14066.09,0
2022-03-01 17:30:00+00:00,9,9,0,0,13984.13,0
2022-03-01 18:30:00+00:00,6,9,0,3,14044.07,3
2022-03-01 19:30:00+00:00,7,4,3,0,13990.69,-3
2022-03-01 20:30:00+00:00,11,3,8,0,14008.13,-8
2022-03-02 14:30:00+00:00,3,6,0,3,14086.15,3
2022-03-02 15:30:00+00:00,7,2,5,0,14176.67,-5
2022-03-02 16:30:00+00:00,6,6,0,0,14185.78,0
2022-03-02 17:30:00+00:00,4,7,0,3,14246.28,3
2022-03-02 18:30:00+00:00,2,16,0,14,14241.93,14
2022-03-02 19:30:00+00:00,5,12,0,7,14269.82,7
2022-03-02 20:30:00+00:00,6,8,0,2,14240.38,2
2022-03-03 14:30:00+00:00,18,11,7,0,14150.54,-7
2022-03-03 15:30:00+00:00,9,10,0,1,14109.91,1
2022-03-03 16:30:00+00:00,13,13,0,0,14062.83,0
2022-03-03 17:30:00+00:00,6,24,0,18,14183.97,18
2022-03-03 18:30:00+00:00,9,19,0,10,14150.47,10
2022-03-03 19:30:00+00:00,10,17,0,7,14046.27,7
2022-03-03 20:30:00+00:00,9,14,0,5,14036.04,5
2022-03-04 14:30:00+00:00,23,3,20,0,13831.83,-20
2022-03-04 15:30:00+00:00,45,4,41,0,13785.85,-41
2022-03-04 16:30:00+00:00,40,6,34,0,13868.97,-34
2022-03-04 17:30:00+00:00,46,7,39,0,13870.51,-39
2022-03-04 18:30:00+00:00,47,5,42,0,13817.11,-42
2022-03-04 19:30:00+00:00,50,5,45,0,13793.05,-45
2022-03-04 20:30:00+00:00,47,5,42,0,13844.72,-42
2022-03-07 14:30:00+00:00,53,6,47,0,13580.81,-47
2022-03-07 15:30:00+00:00,48,5,43,0,13617.98,-43
2022-03-07 16:30:00+00:00,48,6,42,0,13526.50,-42
2022-03-07 17:30:00+00:00,61,5,56,0,13480.32,-56
2022-03-07 18:30:00+00:00,63,2,61,0,13484.92,-61
2022-03-07 19:30:00+00:00,59,4,55,0,13415.45,-55
2022-03-07 20:30:00+00:00,63,3,60,0,13315.48,-60
2022-03-08 14:30:00+00:00,61,3,58,0,13192.22,-58
2022-03-08 15:30:00+00:00,54,2,52,0,13199.61,-52
2022-03-08 16:30:00+00:00,26,2,24,0,13512.01,-24
2022-03-08 17:30:00+00:00,28,2,26,0,13523.26,-26
2022-03-08 18:30:00+00:00,26,2,24,0,13418.63,-24
2022-03-08 19:30:00+00:00,28,1,27,0,13350.87,-27
2022-03-08 20:30:00+00:00,39,1,38,0,13270.44,-38
2022-03-09 14:30:00+00:00,8,6,2,0,13631.86,-2
2022-03-09 15:30:00+00:00,8,2,6,0,13600.64,-6
2022-03-09 16:30:00+00:00,5,6,0,1,13675.09,1
2022-03-09 17:30:00+00:00,4,14,0,10,13735.42,10
2022-03-09 18:30:00+00:00,4,9,0,5,13712.92,5
2022-03-09 19:30:00+00:00,0,21,0,21,13772.07,21
2022-03-09 20:30:00+00:00,2,30,0,28,13741.17,28
2022-03-10 14:30:00+00:00,4,15,0,11,13532.49,11
2022-03-10 15:30:00+00:00,4,10,0,6,13412.00,6
2022-03-10 16:30:00+00:00,8,4,4,0,13493.15,-4
2022-03-10 17:30:00+00:00,6,2,4,0,13475.53,-4
2022-03-10 18:30:00+00:00,2,10,0,8,13590.19,8
2022-03-10 19:30:00+00:00,2,10,0,8,13583.36,8
2022-03-10 20:30:00+00:00,1,16,0,15,13589.76,15
2022-03-11 14:30:00+00:00,11,7,4,0,13546.92,-4
2022-03-11 15:30:00+00:00,9,7,2,0,13477.27,-2
2022-03-11 16:30:00+00:00,27,4,23,0,13426.25,-23
2022-03-11 17:30:00+00:00,28,4,24,0,13495.81,-24
2022-03-11 18:30:00+00:00,24,5,19,0,13485.67,-19
2022-03-11 19:30:00+00:00,39,5,34,0,13375.62,-34
2022-03-11 20:30:00+00:00,41,0,41,0,13289.55,-41
2022-03-14 13:30:00+00:00,18,5,13,0,13341.85,-13
2022-03-14 14:30:00+00:00,19,8,11,0,13260.24,-11
2022-03-14 15:30:00+00:00,36,4,32,0,13161.75,-32
2022-03-14 16:30:00+00:00,41,1,40,0,13051.13,-40
2022-03-14 17:30:00+00:00,56,0,56,0,13038.94,-56
2022-03-14 18:30:00+00:00,47,0,47,0,13078.29,-47
2022-03-14 19:30:00+00:00,49,0,49,0,13042.04,-49
2022-03-15 13:30:00+00:00,26,1,25,0,13262.25,-25
2022-03-15 14:30:00+00:00,17,2,15,0,13355.77,-15
2022-03-15 15:30:00+00:00,13,3,10,0,13378.70,-10
2022-03-15 16:30:00+00:00,17,1,16,0,13299.42,-16
2022-03-15 17:30:00+00:00,16,0,16,0,13298.36,-16
2022-03-15 18:30:00+00:00,5,5,0,0,13439.50,0
2022-03-15 19:30:00+00:00,3,9,0,6,13454.76,6
2022-03-16 13:30:00+00:00,0,30,0,30,13827.94,30
2022-03-16 14:30:00+00:00,0,37,0,37,13821.77,37
2022-03-16 15:30:00+00:00,3,45,0,42,13794.32,42
2022-03-16 16:30:00+00:00,0,49,0,49,13691.11,49
2022-03-16 17:30:00+00:00,1,21,0,20,13536.75,20
2022-03-16 18:30:00+00:00,0,50,0,50,13851.06,50
2022-03-16 19:30:00+00:00,0,63,0,63,13960.25,63
2022-03-17 13:30:00+00:00,1,45,0,44,13954.64,44
2022-03-17 14:30:00+00:00,0,35,0,35,13916.52,35
2022-03-17 15:30:00+00:00,0,37,0,37,13971.67,37
2022-03-17 16:30:00+00:00,0,59,0,59,14036.69,59
2022-03-17 17:30:00+00:00,0,56,0,56,14020.79,56
2022-03-17 18:30:00+00:00,0,40,0,40,14058.62,40
2022-03-17 19:30:00+00:00,0,48,0,48,14115.90,48
2022-03-18 13:30:00+00:00,0,28,0,28,14215.84,28
2022-03-18 14:30:00+00:00,0,31,0,31,14236.26,31
2022-03-18 15:30:00+00:00,0,39,0,39,14279.88,39
2022-03-18 16:30:00+00:00,0,54,0,54,14316.67,54
2022-03-18 17:30:00+00:00,0,69,0,69,14315.69,69
2022-03-18 18:30:00+00:00,0,60,0,60,14394.96,60
2022-03-18 19:30:00+00:00,0,57,0,57,14425.43,57
2022-03-21 13:30:00+00:00,1,15,0,14,14235.68,14
2022-03-21 14:30:00+00:00,0,28,0,28,14436.58,28
2022-03-21 15:30:00+00:00,1,21,0,20,14410.33,20
2022-03-21 16:30:00+00:00,2,3,0,1,14219.83,1
2022-03-21 17:30:00+00:00,1,5,0,4,14332.98,4
2022-03-21 18:30:00+00:00,0,4,0,4,14320.53,4
2022-03-21 19:30:00+00:00,0,5,0,5,14377.46,5
2022-03-22 13:30:00+00:00,0,9,0,9,14589.20,9
2022-03-22 14:30:00+00:00,0,11,0,11,14673.02,11
2022-03-22 15:30:00+00:00,0,8,0,8,14590.99,8
2022-03-22 16:30:00+00:00,0,8,0,8,14607.71,8
2022-03-22 17:30:00+00:00,0,3,0,3,14620.32,3
2022-03-22 18:30:00+00:00,0,2,0,2,14645.54,2
2022-03-22 19:30:00+00:00,0,1,0,1,14656.98,1
2022-03-23 13:30:00+00:00,1,11,0,10,14581.02,10
2022-03-23 14:30:00+00:00,0,10,0,10,14631.30,10
2022-03-23 15:30:00+00:00,1,11,0,10,14628.65,10
2022-03-23 16:30:00+00:00,1,15,0,14,14504.64,14
2022-03-23 17:30:00+00:00,4,12,0,8,14520.09,8
2022-03-23 18:30:00+00:00,3,11,0,8,14501.71,8
2022-03-23 19:30:00+00:00,11,5,6,0,14448.20,-6
2022-03-24 13:30:00+00:00,23,4,19,0,14460.24,-19
2022-03-24 14:30:00+00:00,15,5,10,0,14624.84,-10
2022-03-24 15:30:00+00:00,12,4,8,0,14604.74,-8
2022-03-24 16:30:00+00:00,12,5,7,0,14648.02,-7
2022-03-24 17:30:00+00:00,11,5,6,0,14655.99,-6
2022-03-24 18:30:00+00:00,7,8,0,1,14724.61,1
2022-03-24 19:30:00+00:00,5,8,0,3,14767.50,3
2022-03-25 13:30:00+00:00,4,14,0,10,14746.88,10
2022-03-25 14:30:00+00:00,16,3,13,0,14598.32,-13
2022-03-25 15:30:00+00:00,8,8,0,0,14653.32,0
2022-03-25 16:30:00+00:00,3,14,0,11,14655.62,11
2022-03-25 17:30:00+00:00,3,18,0,15,14726.12,15
2022-03-25 18:30:00+00:00,6,11,0,5,14648.31,5
2022-03-25 19:30:00+00:00,2,24,0,22,14759.36,22
2022-03-28 14:30:00+01:00,1,14,0,13,14819.34,13
2022-03-28 15:30:00+01:00,1,9,0,8,14828.36,8
2022-03-28 16:30:00+01:00,2,8,0,6,14729.92,6
2022-03-28 17:30:00+01:00,1,9,0,8,14837.79,8
2022-03-28 18:30:00+01:00,2,10,0,8,14865.16,8
2022-03-28 19:30:00+01:00,2,10,0,8,14946.10,8
2022-03-28 20:30:00+01:00,2,10,0,8,14987.04,8
2022-03-29 14:30:00+01:00,0,21,0,21,15092.71,21
2022-03-29 15:30:00+01:00,0,61,0,61,15140.39,61
2022-03-29 16:30:00+01:00,1,52,0,51,15120.14,51
2022-03-29 17:30:00+01:00,1,49,0,48,15117.59,48
2022-03-29 18:30:00+01:00,0,48,0,48,15181.70,48
2022-03-29 19:30:00+01:00,0,63,0,63,15253.50,63
2022-03-29 20:30:00+01:00,0,55,0,55,15239.59,55
2022-03-30 14:30:00+01:00,0,48,0,48,15212.10,48
2022-03-30 15:30:00+01:00,0,34,0,34,15111.47,34
2022-03-30 16:30:00+01:00,1,53,0,52,15157.18,52
2022-03-30 17:30:00+01:00,1,41,0,40,15156.40,40
2022-03-30 18:30:00+01:00,0,27,0,27,15103.02,27
2022-03-30 19:30:00+01:00,0,14,0,14,15030.38,14
2022-03-30 20:30:00+01:00,2,14,0,12,15067.70,12
2022-03-31 14:30:00+01:00,15,13,2,0,15011.80,-2
2022-03-31 15:30:00+01:00,16,17,0,1,15026.57,1
2022-03-31 16:30:00+01:00,16,14,2,0,14998.85,-2
2022-03-31 17:30:00+01:00,12,16,0,4,15003.33,4
2022-03-31 18:30:00+01:00,30,12,18,0,14989.38,-18
2022-03-31 19:30:00+01:00,34,6,28,0,14982.44,-28
2022-03-31 20:30:00+01:00,45,1,44,0,14838.11,-44
2022-04-01 14:30:00+01:00,33,0,33,0,14833.63,-33
2022-04-01 15:30:00+01:00,27,1,26,0,14826.69,-26
2022-04-01 16:30:00+01:00,37,1,36,0,14777.39,-36
2022-04-01 17:30:00+01:00,38,1,37,0,14739.24,-37
2022-04-01 18:30:00+01:00,25,1,24,0,14817.13,-24
2022-04-01 19:30:00+01:00,22,4,18,0,14775.97,-18
2022-04-01 20:30:00+01:00,14,3,11,0,14858.99,-11
2022-04-04 14:30:00+01:00,7,11,0,4,15038.46,4
2022-04-04 15:30:00+01:00,9,10,0,1,15090.48,1
2022-04-04 16:30:00+01:00,7,16,0,9,15117.24,9
2022-04-04 17:30:00+01:00,9,16,0,7,15100.41,7
2022-04-04 18:30:00+01:00,9,15,0,6,15106.76,6
2022-04-04 19:30:00+01:00,4,17,0,13,15138.85,13
2022-04-04 20:30:00+01:00,3,33,0,30,15161.02,30
2022-04-05 14:30:00+01:00,9,14,0,5,14960.47,5
2022-04-05 15:30:00+01:00,10,17,0,7,14933.98,7
2022-04-05 16:30:00+01:00,8,13,0,5,14852.32,5
2022-04-05 17:30:00+01:00,4,14,0,10,14914.45,10
2022-04-05 18:30:00+01:00,6,9,0,3,14882.36,3
2022-04-05 19:30:00+01:00,8,5,3,0,14819.26,-3
2022-04-05 20:30:00+01:00,8,2,6,0,14825.32,-6
2022-04-06 14:30:00+01:00,56,5,51,0,14463.43,-51
2022-04-06 15:30:00+01:00,57,4,53,0,14475.28,-53
2022-04-06 16:30:00+01:00,61,8,53,0,14428.82,-53
2022-04-06 17:30:00+01:00,49,11,38,0,14475.11,-38
2022-04-06 18:30:00+01:00,54,6,48,0,14434.54,-48
2022-04-06 19:30:00+01:00,53,6,47,0,14486.34,-47
2022-04-06 20:30:00+01:00,50,8,42,0,14493.09,-42
2022-04-07 14:30:00+01:00,36,4,32,0,14516.76,-32
2022-04-07 15:30:00+01:00,42,4,38,0,14413.81,-38
2022-04-07 16:30:00+01:00,38,4,34,0,14375.24,-34
2022-04-07 17:30:00+01:00,33,6,27,0,14458.26,-27
2022-04-07 18:30:00+01:00,28,8,20,0,14484.76,-20
2022-04-07 19:30:00+01:00,13,7,6,0,14569.99,-6
2022-04-07 20:30:00+01:00,17,10,7,0,14526.97,-7
2022-04-08 14:30:00+01:00,1,12,0,11,14404.37,11
2022-04-08 15:30:00+01:00,1,13,0,12,14423.62,12
2022-04-08 16:30:00+01:00,3,15,0,12,14486.09,12
2022-04-08 17:30:00+01:00,3,10,0,7,14413.88,7
2022-04-08 18:30:00+01:00,3,13,0,10,14353.03,10
2022-04-08 19:30:00+01:00,5,10,0,5,14379.36,5
2022-04-08 20:30:00+01:00,9,8,1,0,14330.81,-1
2022-04-11 14:30:00+01:00,34,7,27,0,14070.24,-27
2022-04-11 15:30:00+01:00,18,9,9,0,14052.18,-9
2022-04-11 16:30:00+01:00,16,8,8,0,14047.00,-8
2022-04-11 17:30:00+01:00,20,3,17,0,14088.19,-17
2022-04-11 18:30:00+01:00,29,1,28,0,14057.54,-28
2022-04-11 19:30:00+01:00,45,1,44,0,14037.88,-44
2022-04-11 20:30:00+01:00,50,2,48,0,13992.56,-48
2022-04-12 14:30:00+01:00,11,3,8,0,14186.58,-8
2022-04-12 15:30:00+01:00,16,1,15,0,14169.98,-15
2022-04-12 16:30:00+01:00,24,1,23,0,14072.84,-23
2022-04-12 17:30:00+01:00,22,2,20,0,14080.35,-20
2022-04-12 18:30:00+01:00,26,2,24,0,13931.29,-24
2022-04-12 19:30:00+01:00,35,1,34,0,13893.56,-34
2022-04-12 20:30:00+01:00,26,1,25,0,13941.19,-25
2022-04-13 14:30:00+01:00,5,3,2,0,14070.17,-2
2022-04-13 15:30:00+01:00,4,8,0,4,14152.61,4
2022-04-13 16:30:00+01:00,6,6,0,0,14161.33,0
2022-04-13 17:30:00+01:00,5,6,0,1,14177.60,1
2022-04-13 18:30:00+01:00,3,8,0,5,14171.67,5
2022-04-13 19:30:00+01:00,1,9,0,8,14237.83,8
2022-04-13 20:30:00+01:00,0,11,0,11,14218.26,11
2022-04-14 14:30:00+01:00,5,6,0,1,14066.71,1
2022-04-14 15:30:00+01:00,5,4,1,0,14074.39,-1
2022-04-14 16:30:00+01:00,4,7,0,3,13986.64,3
2022-04-14 17:30:00+01:00,4,9,0,5,13977.11,5
2022-04-14 18:30:00+01:00,1,17,0,16,14007.76,16
2022-04-14 19:30:00+01:00,2,15,0,13,13931.42,13
2022-04-14 20:30:00+01:00,3,11,0,8,13892.56,8
2022-04-18 14:30:00+01:00,16,3,13,0,13976.68,-13
2022-04-18 15:30:00+01:00,35,2,33,0,13876.77,-33
2022-04-18 16:30:00+01:00,46,1,45,0,13794.62,-45
2022-04-18 17:30:00+01:00,39,1,38,0,13855.53,-38
2022-04-18 18:30:00+01:00,26,3,23,0,13964.00,-23
2022-04-18 19:30:00+01:00,43,1,42,0,13892.24,-42
2022-04-18 20:30:00+01:00,34,1,33,0,13909.30,-33
2022-04-19 14:30:00+01:00,6,2,4,0,14076.89,-4
2022-04-19 15:30:00+01:00,4,4,0,0,14165.31,0
2022-04-19 16:30:00+01:00,4,8,0,4,14149.36,4
2022-04-19 17:30:00+01:00,5,7,0,2,14125.61,2
2022-04-19 18:30:00+01:00,5,4,1,0,14123.19,-1
2022-04-19 19:30:00+01:00,3,18,0,15,14213.82,15
2022-04-19 20:30:00+01:00,2,27,0,25,14214.79,25
2022-04-20 14:30:00+01:00,1,33,0,32,14100.86,32
2022-04-20 15:30:00+01:00,1,35,0,34,14039.15,34
2022-04-20 16:30:00+01:00,1,45,0,44,13995.04,44
2022-04-20 17:30:00+01:00,1,45,0,44,14074.31,44
2022-04-20 18:30:00+01:00,5,34,0,29,14031.14,29
2022-04-20 19:30:00+01:00,4,40,0,36,14025.68,36
2022-04-20 20:30:00+01:00,6,34,0,28,13996.02,28
2022-04-21 14:30:00+01:00,11,31,0,20,14167.85,20
2022-04-21 15:30:00+01:00,20,17,3,0,14083.51,-3
2022-04-21 16:30:00+01:00,26,12,14,0,13938.37,-14
2022-04-21 17:30:00+01:00,26,15,11,0,13934.91,-11
2022-04-21 18:30:00+01:00,32,11,21,0,13805.32,-21
2022-04-21 19:30:00+01:00,38,4,34,0,13761.95,-34
2022-04-21 20:30:00+01:00,40,2,38,0,13727.30,-38
2022-04-22 14:30:00+01:00,61,1,60,0,13588.63,-60
2022-04-22 15:30:00+01:00,51,1,50,0,13613.71,-50
2022-04-22 16:30:00+01:00,58,0,58,0,13514.06,-58
2022-04-22 17:30:00+01:00,65,2,63,0,13474.42,-63
2022-04-22 18:30:00+01:00,71,0,71,0,13443.61,-71
2022-04-22 19:30:00+01:00,73,2,71,0,13434.03,-71
2022-04-22 20:30:00+01:00,75,1,74,0,13355.70,-74
2022-04-25 14:30:00+01:00,72,1,71,0,13393.61,-71
2022-04-25 15:30:00+01:00,71,1,70,0,13308.72,-70
2022-04-25 16:30:00+01:00,54,2,52,0,13344.45,-52
2022-04-25 17:30:00+01:00,53,0,53,0,13377.90,-53
2022-04-25 18:30:00+01:00,32,3,29,0,13441.94,-29
2022-04-25 19:30:00+01:00,22,0,22,0,13477.98,-22
2022-04-25 20:30:00+01:00,11,3,8,0,13535.07,-8
2022-04-26 14:30:00+01:00,16,0,16,0,13198.64,-16
2022-04-26 15:30:00+01:00,26,1,25,0,13147.09,-25
2022-04-26 16:30:00+01:00,12,2,10,0,13211.08,-10
2022-04-26 17:30:00+01:00,19,4,15,0,13108.92,-15
2022-04-26 18:30:00+01:00,10,1,9,0,13174.02,-9
2022-04-26 19:30:00+01:00,15,0,15,0,13078.44,-15
2022-04-26 20:30:00+01:00,14,0,14,0,13010.14,-14
2022-04-27 14:30:00+01:00,28,4,24,0,12975.78,-24
