Datetime,Buy_Count,Sell_Count
2022-12-16 19:30:00+00:00,55,0
2022-12-16 20:30:00+00:00,59,2
2022-12-19 14:30:00+00:00,26,2
2022-12-19 15:30:00+00:00,29,1
2022-12-19 16:30:00+00:00,33,3
2022-12-19 17:30:00+00:00,25,1
2022-12-19 18:30:00+00:00,30,1
2022-12-19 19:30:00+00:00,41,1
2022-12-19 20:30:00+00:00,26,1
2022-12-20 14:30:00+00:00,7,5
2022-12-20 15:30:00+00:00,16,1
2022-12-20 16:30:00+00:00,7,0
2022-12-20 17:30:00+00:00,5,5
2022-12-20 18:30:00+00:00,6,1
2022-12-20 19:30:00+00:00,15,0
2022-12-20 20:30:00+00:00,12,0
2022-12-21 14:30:00+00:00,6,6
2022-12-21 15:30:00+00:00,3,10
2022-12-21 16:30:00+00:00,3,10
2022-12-21 17:30:00+00:00,3,11
2022-12-21 18:30:00+00:00,1,32
2022-12-21 19:30:00+00:00,3,20
2022-12-21 20:30:00+00:00,3,18
2022-12-22 14:30:00+00:00,11,4
2022-12-22 15:30:00+00:00,5,4
2022-12-22 16:30:00+00:00,22,4
2022-12-22 17:30:00+00:00,24,5
2022-12-22 18:30:00+00:00,12,3
2022-12-22 19:30:00+00:00,5,4
2022-12-22 20:30:00+00:00,4,3
2022-12-23 14:30:00+00:00,11,2
2022-12-23 15:30:00+00:00,27,2
2022-12-23 16:30:00+00:00,14,2
2022-12-23 17:30:00+00:00,20,3
2022-12-23 18:30:00+00:00,23,2
2022-12-23 19:30:00+00:00,19,3
2022-12-23 20:30:00+00:00,17,1
2022-12-27 14:30:00+00:00,6,10
2022-12-27 15:30:00+00:00,7,10
2022-12-27 16:30:00+00:00,3,20
2022-12-27 17:30:00+00:00,2,27
2022-12-27 18:30:00+00:00,9,16
2022-12-27 19:30:00+00:00,18,14
2022-12-27 20:30:00+00:00,17,10
2022-12-28 14:30:00+00:00,14,3
2022-12-28 15:30:00+00:00,15,4
2022-12-28 16:30:00+00:00,31,1
2022-12-28 17:30:00+00:00,15,2
2022-12-28 18:30:00+00:00,24,2
2022-12-28 19:30:00+00:00,25,2
2022-12-28 20:30:00+00:00,37,2
2022-12-29 14:30:00+00:00,3,2
2022-12-29 15:30:00+00:00,2,4
2022-12-29 16:30:00+00:00,0,8
2022-12-29 17:30:00+00:00,2,11
2022-12-29 18:30:00+00:00,1,14
2022-12-29 19:30:00+00:00,3,11
2022-12-29 20:30:00+00:00,1,14
2022-12-30 14:30:00+00:00,4,10
2022-12-30 15:30:00+00:00,4,14
2022-12-30 16:30:00+00:00,0,15
2022-12-30 17:30:00+00:00,4,4
2022-12-30 18:30:00+00:00,6,14
2022-12-30 19:30:00+00:00,1,23
2022-12-30 20:30:00+00:00,0,35
2023-01-03 14:30:00+00:00,5,12
2023-01-03 15:30:00+00:00,10,8
2023-01-03 16:30:00+00:00,22,3
2023-01-03 17:30:00+00:00,13,4
2023-01-03 18:30:00+00:00,12,4
2023-01-03 19:30:00+00:00,5,3
2023-01-03 20:30:00+00:00,5,2
2023-01-04 14:30:00+00:00,4,21
2023-01-04 15:30:00+00:00,2,30
2023-01-04 16:30:00+00:00,1,34
2023-01-04 17:30:00+00:00,1,40
2023-01-04 18:30:00+00:00,1,22
2023-01-04 19:30:00+00:00,2,18
2023-01-04 20:30:00+00:00,6,18
2023-01-05 14:30:00+00:00,7,13
2023-01-05 15:30:00+00:00,6,15
2023-01-05 16:30:00+00:00,8,18
2023-01-05 17:30:00+00:00,8,20
2023-01-05 18:30:00+00:00,7,17
2023-01-05 19:30:00+00:00,14,14
2023-01-05 20:30:00+00:00,15,16
2023-01-06 14:30:00+00:00,9,11
2023-01-06 15:30:00+00:00,8,11
2023-01-06 16:30:00+00:00,11,12
2023-01-06 17:30:00+00:00,7,14
2023-01-06 18:30:00+00:00,5,33
2023-01-06 19:30:00+00:00,5,30
2023-01-06 20:30:00+00:00,5,24
2023-01-09 14:30:00+00:00,4,55
2023-01-09 15:30:00+00:00,2,63
2023-01-09 16:30:00+00:00,3,64
2023-01-09 17:30:00+00:00,2,59
2023-01-09 18:30:00+00:00,2,56
2023-01-09 19:30:00+00:00,3,48
2023-01-09 20:30:00+00:00,5,47
2023-01-10 14:30:00+00:00,3,31
2023-01-10 15:30:00+00:00,3,18
2023-01-10 16:30:00+00:00,3,21
2023-01-10 17:30:00+00:00,3,17
2023-01-10 18:30:00+00:00,3,17
2023-01-10 19:30:00+00:00,5,12
2023-01-10 20:30:00+00:00,2,17
2023-01-11 14:30:00+00:00,3,10
2023-01-11 15:30:00+00:00,10,7
2023-01-11 16:30:00+00:00,8,8
2023-01-11 17:30:00+00:00,8,12
2023-01-11 18:30:00+00:00,5,14
2023-01-11 19:30:00+00:00,2,34
2023-01-11 20:30:00+00:00,2,47
2023-01-12 14:30:00+00:00,3,35
2023-01-12 15:30:00+00:00,4,34
2023-01-12 16:30:00+00:00,1,45
2023-01-12 17:30:00+00:00,2,31
2023-01-12 18:30:00+00:00,4,33
2023-01-12 19:30:00+00:00,3,32
2023-01-12 20:30:00+00:00,3,30
2023-01-13 14:30:00+00:00,3,24
2023-01-13 15:30:00+00:00,3,20
2023-01-13 16:30:00+00:00,3,19
2023-01-13 17:30:00+00:00,3,18
2023-01-13 18:30:00+00:00,4,20
2023-01-13 19:30:00+00:00,8,24
2023-01-13 20:30:00+00:00,4,21
2023-01-17 14:30:00+00:00,1,33
2023-01-17 15:30:00+00:00,2,30
2023-01-17 16:30:00+00:00,10,20
2023-01-17 17:30:00+00:00,3,33
2023-01-17 18:30:00+00:00,11,27
2023-01-17 19:30:00+00:00,7,28
2023-01-17 20:30:00+00:00,7,26
2023-01-18 14:30:00+00:00,10,36
2023-01-18 15:30:00+00:00,15,9
2023-01-18 16:30:00+00:00,15,2
2023-01-18 17:30:00+00:00,17,6
2023-01-18 18:30:00+00:00,17,2
2023-01-18 19:30:00+00:00,20,2
2023-01-18 20:30:00+00:00,27,1
2023-01-19 14:30:00+00:00,37,0
2023-01-19 15:30:00+00:00,36,0
2023-01-19 16:30:00+00:00,34,0
2023-01-19 17:30:00+00:00,40,0
2023-01-19 18:30:00+00:00,33,0
2023-01-19 19:30:00+00:00,29,0
2023-01-19 20:30:00+00:00,38,0
2023-01-20 14:30:00+00:00,53,3
2023-01-20 15:30:00+00:00,27,7
2023-01-20 16:30:00+00:00,22,10
2023-01-20 17:30:00+00:00,22,7
2023-01-20 18:30:00+00:00,10,9
2023-01-20 19:30:00+00:00,6,10
2023-01-20 20:30:00+00:00,2,15
2023-01-23 14:30:00+00:00,2,52
2023-01-23 15:30:00+00:00,2,68
2023-01-23 16:30:00+00:00,1,64
2023-01-23 17:30:00+00:00,1,65
2023-01-23 18:30:00+00:00,1,57
2023-01-23 19:30:00+00:00,1,58
2023-01-23 20:30:00+00:00,1,70
2023-01-24 14:30:00+00:00,1,50
2023-01-24 15:30:00+00:00,1,52
2023-01-24 16:30:00+00:00,1,51
2023-01-24 17:30:00+00:00,1,55
2023-01-24 18:30:00+00:00,1,46
2023-01-24 19:30:00+00:00,1,43
2023-01-24 20:30:00+00:00,2,40
2023-01-25 14:30:00+00:00,29,3
2023-01-25 15:30:00+00:00,19,6
2023-01-25 16:30:00+00:00,18,4
2023-01-25 17:30:00+00:00,14,3
2023-01-25 18:30:00+00:00,10,6
2023-01-25 19:30:00+00:00,9,10
2023-01-25 20:30:00+00:00,7,8
2023-01-26 14:30:00+00:00,3,16
2023-01-26 15:30:00+00:00,5,9
2023-01-26 16:30:00+00:00,3,11
2023-01-26 17:30:00+00:00,2,13
2023-01-26 18:30:00+00:00,3,15
2023-01-26 19:30:00+00:00,3,16
2023-01-26 20:30:00+00:00,5,16
2023-01-27 14:30:00+00:00,2,59
2023-01-27 15:30:00+00:00,4,53
2023-01-27 16:30:00+00:00,4,51
2023-01-27 17:30:00+00:00,4,48
2023-01-27 18:30:00+00:00,4,49
2023-01-27 19:30:00+00:00,7,49
2023-01-27 20:30:00+00:00,7,35
2023-01-30 14:30:00+00:00,6,6
2023-01-30 15:30:00+00:00,3,9
2023-01-30 16:30:00+00:00,8,6
2023-01-30 17:30:00+00:00,9,5
2023-01-30 18:30:00+00:00,12,3
2023-01-30 19:30:00+00:00,25,0
2023-01-30 20:30:00+00:00,27,0
2023-01-31 14:30:00+00:00,15,1
2023-01-31 15:30:00+00:00,8,0
2023-01-31 16:30:00+00:00,13,0
2023-01-31 17:30:00+00:00,18,2
2023-01-31 18:30:00+00:00,18,2
2023-01-31 19:30:00+00:00,32,1
2023-01-31 20:30:00+00:00,13,7
2023-02-01 14:30:00+00:00,5,15
2023-02-01 15:30:00+00:00,6,11
2023-02-01 16:30:00+00:00,7,9
2023-02-01 17:30:00+00:00,6,16
2023-02-01 18:30:00+00:00,5,22
2023-02-01 19:30:00+00:00,2,59
2023-02-01 20:30:00+00:00,2,59
2023-02-02 14:30:00+00:00,4,63
2023-02-02 15:30:00+00:00,4,65
2023-02-02 16:30:00+00:00,4,62
2023-02-02 17:30:00+00:00,3,59
2023-02-02 18:30:00+00:00,4,54
2023-02-02 19:30:00+00:00,3,56
2023-02-02 20:30:00+00:00,4,52
2023-02-03 14:30:00+00:00,3,28
2023-02-03 15:30:00+00:00,2,37
2023-02-03 16:30:00+00:00,2,39
2023-02-03 17:30:00+00:00,4,19
2023-02-03 18:30:00+00:00,5,9
2023-02-03 19:30:00+00:00,11,3
2023-02-03 20:30:00+00:00,12,4
2023-02-06 14:30:00+00:00,29,3
2023-02-06 15:30:00+00:00,26,3
2023-02-06 16:30:00+00:00,36,2
2023-02-06 17:30:00+00:00,43,2
2023-02-06 18:30:00+00:00,33,4
2023-02-06 19:30:00+00:00,38,2
2023-02-06 20:30:00+00:00,46,1
2023-02-07 14:30:00+00:00,37,0
2023-02-07 15:30:00+00:00,43,0
2023-02-07 16:30:00+00:00,39,1
2023-02-07 17:30:00+00:00,24,2
2023-02-07 18:30:00+00:00,7,4
2023-02-07 19:30:00+00:00,2,9
2023-02-07 20:30:00+00:00,1,10
2023-02-08 14:30:00+00:00,1,11
2023-02-08 15:30:00+00:00,8,4
2023-02-08 16:30:00+00:00,4,8
2023-02-08 17:30:00+00:00,4,5
2023-02-08 18:30:00+00:00,5,6
2023-02-08 19:30:00+00:00,5,7
2023-02-08 20:30:00+00:00,8,8
2023-02-09 14:30:00+00:00,3,21
2023-02-09 15:30:00+00:00,6,12
2023-02-09 16:30:00+00:00,7,15
2023-02-09 17:30:00+00:00,7,11
2023-02-09 18:30:00+00:00,20,4
2023-02-09 19:30:00+00:00,44,1
2023-02-09 20:30:00+00:00,41,1
2023-02-10 14:30:00+00:00,28,3
2023-02-10 15:30:00+00:00,24,5
2023-02-10 16:30:00+00:00,37,5
2023-02-10 17:30:00+00:00,20,4
2023-02-10 18:30:00+00:00,24,4
2023-02-10 19:30:00+00:00,19,4
2023-02-10 20:30:00+00:00,15,6
2023-02-13 14:30:00+00:00,18,4
2023-02-13 15:30:00+00:00,11,12
2023-02-13 16:30:00+00:00,10,12
2023-02-13 17:30:00+00:00,5,18
2023-02-13 18:30:00+00:00,5,23
2023-02-13 19:30:00+00:00,4,24
2023-02-13 20:30:00+00:00,4,28
2023-02-14 14:30:00+00:00,4,28
2023-02-14 15:30:00+00:00,4,15
2023-02-14 16:30:00+00:00,2,24
2023-02-14 17:30:00+00:00,1,25
2023-02-14 18:30:00+00:00,2,39
2023-02-14 19:30:00+00:00,1,41
2023-02-14 20:30:00+00:00,2,37
2023-02-15 14:30:00+00:00,6,21
2023-02-15 15:30:00+00:00,7,22
2023-02-15 16:30:00+00:00,8,18
2023-02-15 17:30:00+00:00,8,23
2023-02-15 18:30:00+00:00,6,27
2023-02-15 19:30:00+00:00,4,24
2023-02-15 20:30:00+00:00,1,25
2023-02-16 14:30:00+00:00,7,10
2023-02-16 15:30:00+00:00,2,26
2023-02-16 16:30:00+00:00,5,22
2023-02-16 17:30:00+00:00,7,16
2023-02-16 18:30:00+00:00,6,17
2023-02-16 19:30:00+00:00,12,5
2023-02-16 20:30:00+00:00,16,5
2023-02-17 14:30:00+00:00,20,5
2023-02-17 15:30:00+00:00,35,1
2023-02-17 16:30:00+00:00,32,2
2023-02-17 17:30:00+00:00,46,1
2023-02-17 18:30:00+00:00,45,1
2023-02-17 19:30:00+00:00,40,1
2023-02-17 20:30:00+00:00,45,1
2023-02-21 14:30:00+00:00,55,3
2023-02-21 15:30:00+00:00,60,2
2023-02-21 16:30:00+00:00,62,2
2023-02-21 17:30:00+00:00,60,0
2023-02-21 18:30:00+00:00,66,1
2023-02-21 19:30:00+00:00,57,2
2023-02-21 20:30:00+00:00,55,3
2023-02-22 14:30:00+00:00,45,2
2023-02-22 15:30:00+00:00,32,2
2023-02-22 16:30:00+00:00,33,4
2023-02-22 17:30:00+00:00,23,5
2023-02-22 18:30:00+00:00,36,3
2023-02-22 19:30:00+00:00,49,3
2023-02-22 20:30:00+00:00,49,2
2023-02-23 14:30:00+00:00,23,9
2023-02-23 15:30:00+00:00,30,4
2023-02-23 16:30:00+00:00,31,6
2023-02-23 17:30:00+00:00,22,5
2023-02-23 18:30:00+00:00,12,8
2023-02-23 19:30:00+00:00,7,10
2023-02-23 20:30:00+00:00,6,11
2023-02-24 14:30:00+00:00,18,5
2023-02-24 15:30:00+00:00,22,4
2023-02-24 16:30:00+00:00,23,3
2023-02-24 17:30:00+00:00,28,2
2023-02-24 18:30:00+00:00,19,2
2023-02-24 19:30:00+00:00,17,2
2023-02-24 20:30:00+00:00,14,3
2023-02-27 14:30:00+00:00,5,1
2023-02-27 15:30:00+00:00,6,3
2023-02-27 16:30:00+00:00,4,4
2023-02-27 17:30:00+00:00,3,4
2023-02-27 18:30:00+00:00,8,2
2023-02-27 19:30:00+00:00,19,0
2023-02-27 20:30:00+00:00,15,2
2023-02-28 14:30:00+00:00,3,23
2023-02-28 15:30:00+00:00,4,20
2023-02-28 16:30:00+00:00,3,22
2023-02-28 17:30:00+00:00,1,27
2023-02-28 18:30:00+00:00,3,25
2023-02-28 19:30:00+00:00,2,20
2023-02-28 20:30:00+00:00,3,12
2023-03-01 14:30:00+00:00,28,5
2023-03-01 15:30:00+00:00,27,7
2023-03-01 16:30:00+00:00,15,11
2023-03-01 17:30:00+00:00,24,4
2023-03-01 18:30:00+00:00,26,3
2023-03-01 19:30:00+00:00,20,4
2023-03-01 20:30:00+00:00,17,6
2023-03-02 14:30:00+00:00,17,6
2023-03-02 15:30:00+00:00,24,6
2023-03-02 16:30:00+00:00,23,8
2023-03-02 17:30:00+00:00,25,8
2023-03-02 18:30:00+00:00,5,12
2023-03-02 19:30:00+00:00,3,14
2023-03-02 20:30:00+00:00,3,18
2023-03-03 14:30:00+00:00,0,34
2023-03-03 15:30:00+00:00,1,45
2023-03-03 16:30:00+00:00,1,40
2023-03-03 17:30:00+00:00,0,55
2023-03-03 18:30:00+00:00,0,60
2023-03-03 19:30:00+00:00,0,60
2023-03-03 20:30:00+00:00,0,57
2023-03-06 14:30:00+00:00,1,68
2023-03-06 15:30:00+00:00,1,72
2023-03-06 16:30:00+00:00,1,68
2023-03-06 17:30:00+00:00,1,61
2023-03-06 18:30:00+00:00,5,36
2023-03-06 19:30:00+00:00,5,30
2023-03-06 20:30:00+00:00,5,31
2023-03-07 14:30:00+00:00,8,9
2023-03-07 15:30:00+00:00,10,4
2023-03-07 16:30:00+00:00,10,4
2023-03-07 17:30:00+00:00,19,4
2023-03-07 18:30:00+00:00,25,4
2023-03-07 19:30:00+00:00,32,1
2023-03-07 20:30:00+00:00,30,2
2023-03-08 14:30:00+00:00,36,1
2023-03-08 15:30:00+00:00,36,1
2023-03-08 16:30:00+00:00,43,2
2023-03-08 17:30:00+00:00,40,1
2023-03-08 18:30:00+00:00,32,2
2023-03-08 19:30:00+00:00,25,3
2023-03-08 20:30:00+00:00,16,2
2023-03-09 14:30:00+00:00,13,15
2023-03-09 15:30:00+00:00,13,15
2023-03-09 16:30:00+00:00,15,12
2023-03-09 17:30:00+00:00,15,5
2023-03-09 18:30:00+00:00,16,2
2023-03-09 19:30:00+00:00,24,0
2023-03-09 20:30:00+00:00,24,1
2023-03-10 14:30:00+00:00,39,2
2023-03-10 15:30:00+00:00,17,1
2023-03-10 16:30:00+00:00,31,1
2023-03-10 17:30:00+00:00,35,0
2023-03-10 18:30:00+00:00,50,1
2023-03-10 19:30:00+00:00,35,1
2023-03-10 20:30:00+00:00,53,0
2023-03-13 13:30:00+00:00,61,0
2023-03-13 14:30:00+00:00,17,3
2023-03-13 15:30:00+00:00,24,2
2023-03-13 16:30:00+00:00,20,2
2023-03-13 17:30:00+00:00,5,3
2023-03-13 18:30:00+00:00,4,3
2023-03-13 19:30:00+00:00,4,2
2023-03-14 13:30:00+00:00,0,3
2023-03-14 14:30:00+00:00,1,3
2023-03-14 15:30:00+00:00,0,7
2023-03-14 16:30:00+00:00,0,10
2023-03-14 17:30:00+00:00,0,13
2023-03-14 18:30:00+00:00,0,10
2023-03-14 19:30:00+00:00,0,14
2023-03-15 13:30:00+00:00,1,7
2023-03-15 14:30:00+00:00,9,3
2023-03-15 15:30:00+00:00,7,4
2023-03-15 16:30:00+00:00,4,9
2023-03-15 17:30:00+00:00,5,10
2023-03-15 18:30:00+00:00,2,18
2023-03-15 19:30:00+00:00,3,19
2023-03-16 13:30:00+00:00,9,11
2023-03-16 14:30:00+00:00,2,16
2023-03-16 15:30:00+00:00,2,13
2023-03-16 16:30:00+00:00,1,17
2023-03-16 17:30:00+00:00,0,20
2023-03-16 18:30:00+00:00,0,34
2023-03-16 19:30:00+00:00,0,20
2023-03-17 13:30:00+00:00,1,37
2023-03-17 14:30:00+00:00,2,28
2023-03-17 15:30:00+00:00,0,35
2023-03-17 16:30:00+00:00,3,35
2023-03-17 17:30:00+00:00,3,21
2023-03-17 18:30:00+00:00,4,22
2023-03-17 19:30:00+00:00,3,22
2023-03-20 13:30:00+00:00,1,20
2023-03-20 14:30:00+00:00,4,8
2023-03-20 15:30:00+00:00,7,4
2023-03-20 16:30:00+00:00,7,5
2023-03-20 17:30:00+00:00,3,4
2023-03-20 18:30:00+00:00,5,4
2023-03-20 19:30:00+00:00,4,5
2023-03-21 13:30:00+00:00,4,18
2023-03-21 14:30:00+00:00,2,28
2023-03-21 15:30:00+00:00,2,19
2023-03-21 16:30:00+00:00,3,20
2023-03-21 17:30:00+00:00,2,33
2023-03-21 18:30:00+00:00,1,34
2023-03-21 19:30:00+00:00,3,38
2023-03-22 13:30:00+00:00,3,31
2023-03-22 14:30:00+00:00,3,20
2023-03-22 15:30:00+00:00,3,32
2023-03-22 16:30:00+00:00,6,25
2023-03-22 17:30:00+00:00,5,33
2023-03-22 18:30:00+00:00,6,28
2023-03-22 19:30:00+00:00,16,0
2023-03-23 13:30:00+00:00,9,4
2023-03-23 14:30:00+00:00,2,7
2023-03-23 15:30:00+00:00,4,7
2023-03-23 16:30:00+00:00,5,3
2023-03-23 17:30:00+00:00,11,2
2023-03-23 18:30:00+00:00,16,1
2023-03-23 19:30:00+00:00,16,3
2023-03-24 13:30:00+00:00,9,3
2023-03-24 14:30:00+00:00,12,2
2023-03-24 15:30:00+00:00,7,5
2023-03-24 16:30:00+00:00,4,4
2023-03-24 17:30:00+00:00,10,4
2023-03-24 18:30:00+00:00,4,5
2023-03-24 19:30:00+00:00,1,20
2023-03-27 14:30:00+01:00,9,13
2023-03-27 15:30:00+01:00,19,6
2023-03-27 16:30:00+01:00,17,5
2023-03-27 17:30:00+01:00,11,15
2023-03-27 18:30:00+01:00,6,23
2023-03-27 19:30:00+01:00,6,30
2023-03-27 20:30:00+01:00,15,20
2023-03-28 14:30:00+01:00,19,22
2023-03-28 15:30:00+01:00,9,35
2023-03-28 16:30:00+01:00,14,19
2023-03-28 17:30:00+01:00,13,15
2023-03-28 18:30:00+01:00,17,6
2023-03-28 19:30:00+01:00,22,5
2023-03-28 20:30:00+01:00,16,9
2023-03-29 14:30:00+01:00,8,15
2023-03-29 15:30:00+01:00,6,16
2023-03-29 16:30:00+01:00,3,21
2023-03-29 17:30:00+01:00,4,22
2023-03-29 18:30:00+01:00,6,17
2023-03-29 19:30:00+01:00,4,25
2023-03-29 20:30:00+01:00,2,27
2023-03-30 14:30:00+01:00,2,57
2023-03-30 15:30:00+01:00,2,51
2023-03-30 16:30:00+01:00,2,51
2023-03-30 17:30:00+01:00,4,47
2023-03-30 18:30:00+01:00,3,57
2023-03-30 19:30:00+01:00,3,62
2023-03-30 20:30:00+01:00,5,55
2023-03-31 14:30:00+01:00,2,48
2023-03-31 15:30:00+01:00,2,57
2023-03-31 16:30:00+01:00,2,57
2023-03-31 17:30:00+01:00,2,46
2023-03-31 18:30:00+01:00,2,44
2023-03-31 19:30:00+01:00,2,53
2023-03-31 20:30:00+01:00,3,51
2023-04-03 14:30:00+01:00,5,24
2023-04-03 15:30:00+01:00,5,19
2023-04-03 16:30:00+01:00,6,31
2023-04-03 17:30:00+01:00,5,29
2023-04-03 18:30:00+01:00,4,25
2023-04-03 19:30:00+01:00,4,24
2023-04-03 20:30:00+01:00,4,24
2023-04-04 14:30:00+01:00,5,15
2023-04-04 15:30:00+01:00,11,12
2023-04-04 16:30:00+01:00,24,6
2023-04-04 17:30:00+01:00,16,8
2023-04-04 18:30:00+01:00,19,5
2023-04-04 19:30:00+01:00,33,4
2023-04-04 20:30:00+01:00,26,5
2023-04-05 14:30:00+01:00,34,8
2023-04-05 15:30:00+01:00,36,9
2023-04-05 16:30:00+01:00,35,7
2023-04-05 17:30:00+01:00,31,9
2023-04-05 18:30:00+01:00,28,9
2023-04-05 19:30:00+01:00,36,8
2023-04-05 20:30:00+01:00,39,8
2023-04-06 14:30:00+01:00,47,8
2023-04-06 15:30:00+01:00,36,10
2023-04-06 16:30:00+01:00,21,14
2023-04-06 17:30:00+01:00,25,14
2023-04-06 18:30:00+01:00,18,14
2023-04-06 19:30:00+01:00,17,14
2023-04-06 20:30:00+01:00,24,12
2023-04-10 14:30:00+01:00,16,3
2023-04-10 15:30:00+01:00,4,10
2023-04-10 16:30:00+01:00,7,9
2023-04-10 17:30:00+01:00,2,13
2023-04-10 18:30:00+01:00,3,14
2023-04-10 19:30:00+01:00,2,12
2023-04-10 20:30:00+01:00,1,11
2023-04-11 14:30:00+01:00,2,20
2023-04-11 15:30:00+01:00,3,18
2023-04-11 16:30:00+01:00,7,17
2023-04-11 17:30:00+01:00,5,16
2023-04-11 18:30:00+01:00,1,16
2023-04-11 19:30:00+01:00,3,20
2023-04-11 20:30:00+01:00,4,14
2023-04-12 14:30:00+01:00,2,39
2023-04-12 15:30:00+01:00,4,17
2023-04-12 16:30:00+01:00,3,18
2023-04-12 17:30:00+01:00,5,13
2023-04-12 18:30:00+01:00,8,9
2023-04-12 19:30:00+01:00,16,5
2023-04-12 20:30:00+01:00,16,3
2023-04-13 14:30:00+01:00,13,6
2023-04-13 15:30:00+01:00,12,9
2023-04-13 16:30:00+01:00,7,4
2023-04-13 17:30:00+01:00,4,3
2023-04-13 18:30:00+01:00,4,6
2023-04-13 19:30:00+01:00,5,6
2023-04-13 20:30:00+01:00,4,8
2023-04-14 14:30:00+01:00,5,2
2023-04-14 15:30:00+01:00,4,10
2023-04-14 16:30:00+01:00,8,6
2023-04-14 17:30:00+01:00,9,3
2023-04-14 18:30:00+01:00,1,10
2023-04-14 19:30:00+01:00,2,23
2023-04-14 20:30:00+01:00,1,26
2023-04-17 14:30:00+01:00,6,18
2023-04-17 15:30:00+01:00,8,12
2023-04-17 16:30:00+01:00,12,9
2023-04-17 17:30:00+01:00,10,9
2023-04-17 18:30:00+01:00,11,7
2023-04-17 19:30:00+01:00,11,9
2023-04-17 20:30:00+01:00,8,9
2023-04-18 14:30:00+01:00,5,17
2023-04-18 15:30:00+01:00,6,22
2023-04-18 16:30:00+01:00,5,25
2023-04-18 17:30:00+01:00,7,26
2023-04-18 18:30:00+01:00,7,22
2023-04-18 19:30:00+01:00,7,22
2023-04-18 20:30:00+01:00,8,19
2023-04-19 14:30:00+01:00,14,5
2023-04-19 15:30:00+01:00,11,7
2023-04-19 16:30:00+01:00,5,14
2023-04-19 17:30:00+01:00,8,13
2023-04-19 18:30:00+01:00,8,13
2023-04-19 19:30:00+01:00,15,12
2023-04-19 20:30:00+01:00,19,10
2023-04-20 14:30:00+01:00,19,10
2023-04-20 15:30:00+01:00,20,14
2023-04-20 16:30:00+01:00,22,16
2023-04-20 17:30:00+01:00,11,26
2023-04-20 18:30:00+01:00,18,10
2023-04-20 19:30:00+01:00,25,2
2023-04-20 20:30:00+01:00,17,2
2023-04-21 14:30:00+01:00,15,8
2023-04-21 15:30:00+01:00,13,6
2023-04-21 16:30:00+01:00,18,4
2023-04-21 17:30:00+01:00,24,3
2023-04-21 18:30:00+01:00,12,6
2023-04-21 19:30:00+01:00,17,6
2023-04-21 20:30:00+01:00,9,4
2023-04-24 14:30:00+01:00,6,7
2023-04-24 15:30:00+01:00,13,2
2023-04-24 16:30:00+01:00,15,2
2023-04-24 17:30:00+01:00,18,1
2023-04-24 18:30:00+01:00,9,2
2023-04-24 19:30:00+01:00,6,12
2023-04-24 20:30:00+01:00,7,10
2023-04-25 14:30:00+01:00,24,9
2023-04-25 15:30:00+01:00,27,9
2023-04-25 16:30:00+01:00,34,8
2023-04-25 17:30:00+01:00,36,7
2023-04-25 18:30:00+01:00,45,3
2023-04-25 19:30:00+01:00,44,4
2023-04-25 20:30:00+01:00,53,4
2023-04-26 14:30:00+01:00,54,2
2023-04-26 15:30:00+01:00,39,6
2023-04-26 16:30:00+01:00,38,5
2023-04-26 17:30:00+01:00,42,5
2023-04-26 18:30:00+01:00,52,5
2023-04-26 19:30:00+01:00,55,3
2023-04-26 20:30:00+01:00,57,0
2023-04-27 14:30:00+01:00,31,8
2023-04-27 15:30:00+01:00,27,10
2023-04-27 16:30:00+01:00,21,16
2023-04-27 17:30:00+01:00,18,20
2023-04-27 18:30:00+01:00,14,24
2023-04-27 19:30:00+01:00,11,30
2023-04-27 20:30:00+01:00,10,33
2023-04-28 14:30:00+01:00,5,41
2023-04-28 15:30:00+01:00,12,31
2023-04-28 16:30:00+01:00,8,35
2023-04-28 17:30:00+01:00,7,47
2023-04-28 18:30:00+01:00,6,50
2023-04-28 19:30:00+01:00,4,56
2023-04-28 20:30:00+01:00,2,59
2023-05-01 14:30:00+01:00,5,49
2023-05-01 15:30:00+01:00,5,47
2023-05-01 16:30:00+01:00,7,44
2023-05-01 17:30:00+01:00,9,44
2023-05-01 18:30:00+01:00,10,35
2023-05-01 19:30:00+01:00,9,26
2023-05-01 20:30:00+01:00,7,30
2023-05-02 14:30:00+01:00,19,8
2023-05-02 15:30:00+01:00,20,8
2023-05-02 16:30:00+01:00,23,6
2023-05-02 17:30:00+01:00,25,6
2023-05-02 18:30:00+01:00,25,5
2023-05-02 19:30:00+01:00,22,8
2023-05-02 20:30:00+01:00,31,6
2023-05-03 14:30:00+01:00,19,8
2023-05-03 15:30:00+01:00,15,6
2023-05-03 16:30:00+01:00,19,5
2023-05-03 17:30:00+01:00,17,5
2023-05-03 18:30:00+01:00,11,7
2023-05-03 19:30:00+01:00,17,5
2023-05-03 20:30:00+01:00,22,5
2023-05-04 14:30:00+01:00,15,5
2023-05-04 15:30:00+01:00,8,11
2023-05-04 16:30:00+01:00,7,9
2023-05-04 17:30:00+01:00,9,7
2023-05-04 18:30:00+01:00,7,7
2023-05-04 19:30:00+01:00,12,7
2023-05-04 20:30:00+01:00,11,4
2023-05-05 14:30:00+01:00,9,12
2023-05-05 15:30:00+01:00,7,11
2023-05-05 16:30:00+01:00,7,13
2023-05-05 17:30:00+01:00,7,11
2023-05-05 18:30:00+01:00,9,10
