Date_Time,Buy_Count,Sell_Count,B_S,Position,Close
2023-06-29 13:30:00+00:00,7,23,-16,No Signal,14908.01758
2023-06-29 14:30:00+00:00,6,23,-17,No Signal,14972.21094
2023-06-29 15:30:00+00:00,8,18,-10,No Signal,14957.83203
2023-06-29 16:30:00+00:00,9,14,-5,No Signal,14939.83398
2023-06-29 17:30:00+00:00,13,9,4,No Signal,14913.44824
2023-06-29 18:30:00+00:00,14,9,5,No Signal,14919.74609
2023-06-29 19:30:00+00:00,14,14,0,No Signal,14940.00195
2023-06-30 13:30:00+00:00,2,22,-20,No Signal,15193.23438
2023-06-30 14:30:00+00:00,2,27,-25,No Signal,15169.94629
2023-06-30 15:30:00+00:00,1,28,-27,No Signal,15168.16602
2023-06-30 16:30:00+00:00,3,36,-33,No Signal,15185.11816
2023-06-30 17:30:00+00:00,2,41,-39,No Signal,15201.1875
2023-06-30 18:30:00+00:00,2,40,-38,No Signal,15197.26563
2023-06-30 19:30:00+00:00,2,32,-30,No Signal,15175.625
2023-07-03 13:30:00+00:00,2,37,-35,No Signal,15199.84277
2023-07-03 14:30:00+00:00,3,27,-24,No Signal,15166.29785
2023-07-03 15:30:00+00:00,2,32,-30,No Signal,15184.13574
2023-07-05 13:30:00+00:00,3,24,-21,No Signal,15254.24707
2023-07-05 14:30:00+00:00,2,26,-24,No Signal,15208.16504
2023-07-05 15:30:00+00:00,2,23,-21,No Signal,15215.28613
2023-07-05 16:30:00+00:00,2,21,-19,No Signal,15212.42676
2023-07-05 17:30:00+00:00,12,7,5,No Signal,15189.58789
2023-07-05 18:30:00+00:00,9,12,-3,No Signal,15229.70117
2023-07-05 19:30:00+00:00,11,11,0,No Signal,15202.74805
2023-07-06 13:30:00+00:00,39,2,37,Long,15020.19238
2023-07-06 14:30:00+00:00,42,3,39,No Signal,14993.58594
2023-07-06 15:30:00+00:00,30,2,28,No Signal,15057.96582
2023-07-06 16:30:00+00:00,24,2,22,No Signal,15066.08496
2023-07-06 17:30:00+00:00,26,2,24,No Signal,15072.74219
2023-07-06 18:30:00+00:00,20,2,18,No Signal,15090.91309
2023-07-06 19:30:00+00:00,27,2,25,No Signal,15089.12305
2023-07-07 13:30:00+00:00,21,2,19,No Signal,15081.98535
2023-07-07 14:30:00+00:00,17,0,17,No Signal,15105.81152
2023-07-07 15:30:00+00:00,14,1,13,No Signal,15151.31055
2023-07-07 16:30:00+00:00,8,3,5,No Signal,15208.76074
2023-07-07 17:30:00+00:00,11,3,8,No Signal,15180.74512
2023-07-07 18:30:00+00:00,16,1,15,No Signal,15107.19727
2023-07-07 19:30:00+00:00,22,1,21,No Signal,15035.55957
2023-07-10 13:30:00+00:00,3,31,-28,Short,15034.44141
2023-07-10 14:30:00+00:00,5,44,-39,No Signal,15011.91699
2023-07-10 15:30:00+00:00,10,39,-29,No Signal,14964.98535
2023-07-10 16:30:00+00:00,10,38,-28,No Signal,15022.08496
2023-07-10 17:30:00+00:00,9,37,-28,No Signal,15044.55762
2023-07-10 18:30:00+00:00,10,36,-26,No Signal,15027.36426
2023-07-10 19:30:00+00:00,8,35,-27,No Signal,15046.31641
2023-07-11 13:30:00+00:00,6,28,-22,No Signal,15032.81934
2023-07-11 14:30:00+00:00,6,30,-24,No Signal,15041.14453
2023-07-11 15:30:00+00:00,9,28,-19,No Signal,15052.1123
2023-07-11 16:30:00+00:00,9,24,-15,No Signal,15057.67773
2023-07-11 17:30:00+00:00,9,23,-14,No Signal,15037.87891
2023-07-11 18:30:00+00:00,6,38,-32,No Signal,15077.28418
2023-07-11 19:30:00+00:00,4,50,-46,No Signal,15118.75879
2023-07-12 13:30:00+00:00,1,53,-52,No Signal,15344.92188
2023-07-12 14:30:00+00:00,3,44,-41,No Signal,15308.02051
2023-07-12 15:30:00+00:00,3,28,-25,No Signal,15249.3418
2023-07-12 16:30:00+00:00,2,30,-28,No Signal,15299.48828
2023-07-12 17:30:00+00:00,2,33,-31,No Signal,15332.63574
2023-07-12 18:30:00+00:00,2,30,-28,No Signal,15300.44141
2023-07-12 19:30:00+00:00,4,32,-28,No Signal,15309.79395
2023-07-13 13:30:00+00:00,2,50,-48,No Signal,15428.04199
2023-07-13 14:30:00+00:00,3,49,-46,No Signal,15462.89941
2023-07-13 15:30:00+00:00,3,54,-51,No Signal,15508.33398
2023-07-13 16:30:00+00:00,2,51,-49,No Signal,15523.36523
2023-07-13 17:30:00+00:00,2,55,-53,No Signal,15531.59277
2023-07-13 18:30:00+00:00,2,55,-53,No Signal,15581.00977
2023-07-13 19:30:00+00:00,2,51,-49,No Signal,15572.03711
2023-07-14 13:30:00+00:00,9,30,-21,No Signal,15684.44922
2023-07-14 14:30:00+00:00,6,31,-25,No Signal,15670.78809
2023-07-14 15:30:00+00:00,4,42,-38,No Signal,15639.87109
2023-07-14 16:30:00+00:00,6,37,-31,No Signal,15617.80273
2023-07-14 17:30:00+00:00,6,30,-24,No Signal,15582.49805
2023-07-14 18:30:00+00:00,4,31,-27,No Signal,15539.19629
2023-07-14 19:30:00+00:00,4,31,-27,No Signal,15565.39844
2023-07-17 13:30:00+00:00,3,26,-23,No Signal,15620.07813
2023-07-17 14:30:00+00:00,7,25,-18,No Signal,15646.59766
2023-07-17 15:30:00+00:00,5,26,-21,No Signal,15639.94824
2023-07-17 16:30:00+00:00,3,26,-23,No Signal,15655.46973
2023-07-17 17:30:00+00:00,1,28,-27,No Signal,15696.42578
2023-07-17 18:30:00+00:00,4,34,-30,No Signal,15733.93945
2023-07-17 19:30:00+00:00,5,27,-22,No Signal,15709.83398
2023-07-18 13:30:00+00:00,6,24,-18,No Signal,15638.62988
2023-07-18 14:30:00+00:00,11,23,-12,No Signal,15653.95117
2023-07-18 15:30:00+00:00,10,16,-6,No Signal,15776.11035
2023-07-18 16:30:00+00:00,12,17,-5,No Signal,15805.33691
2023-07-18 17:30:00+00:00,8,22,-14,No Signal,15864.9541
2023-07-18 18:30:00+00:00,7,33,-26,No Signal,15877.06348
2023-07-18 19:30:00+00:00,6,29,-23,No Signal,15842.07422
2023-07-19 13:30:00+00:00,4,26,-22,No Signal,15858.86816
2023-07-19 14:30:00+00:00,3,19,-16,No Signal,15902.38477
2023-07-19 15:30:00+00:00,4,14,-10,No Signal,15849.95703
2023-07-19 16:30:00+00:00,8,8,0,No Signal,15813.25488
2023-07-19 17:30:00+00:00,12,8,4,No Signal,15793.59277
2023-07-19 18:30:00+00:00,8,7,1,No Signal,15852.83008
2023-07-19 19:30:00+00:00,10,8,2,No Signal,15825.89453
2023-07-20 13:30:00+00:00,11,3,8,No Signal,15627.09473
2023-07-20 14:30:00+00:00,10,3,7,No Signal,15623.36035
2023-07-20 15:30:00+00:00,13,19,-6,No Signal,15593.90625
2023-07-20 16:30:00+00:00,13,19,-6,No Signal,15586.56152
2023-07-20 17:30:00+00:00,26,14,12,No Signal,15497.125
2023-07-20 18:30:00+00:00,29,14,15,No Signal,15435.3291
2023-07-20 19:30:00+00:00,30,10,20,Long,15469.7666
2023-07-21 13:30:00+00:00,34,12,22,No Signal,15435.9082
2023-07-21 14:30:00+00:00,26,12,14,No Signal,15515.62109
2023-07-21 15:30:00+00:00,19,14,5,No Signal,15459.91406
2023-07-21 16:30:00+00:00,12,12,0,No Signal,15508.62793
2023-07-21 17:30:00+00:00,13,13,0,No Signal,15481.11621
2023-07-21 18:30:00+00:00,27,15,12,No Signal,15434.32422
2023-07-21 19:30:00+00:00,22,13,9,No Signal,15426.35547
2023-07-24 13:30:00+00:00,10,3,7,No Signal,15468.11328
2023-07-24 14:30:00+00:00,8,5,3,No Signal,15444.65918
2023-07-24 15:30:00+00:00,8,7,1,No Signal,15443.39648
2023-07-24 16:30:00+00:00,8,5,3,No Signal,15442.64648
2023-07-24 17:30:00+00:00,6,14,-8,No Signal,15465.95117
2023-07-24 18:30:00+00:00,4,12,-8,No Signal,15416.00488
2023-07-24 19:30:00+00:00,3,14,-11,No Signal,15449.09668
2023-07-25 13:30:00+00:00,11,18,-7,No Signal,15521.53906
2023-07-25 14:30:00+00:00,10,16,-6,No Signal,15537.88965
2023-07-25 15:30:00+00:00,8,16,-8,No Signal,15556.35352
2023-07-25 16:30:00+00:00,9,15,-6,No Signal,15593.25488
2023-07-25 17:30:00+00:00,5,18,-13,No Signal,15598.81152
2023-07-25 18:30:00+00:00,4,19,-15,No Signal,15591.55371
2023-07-25 19:30:00+00:00,4,18,-14,No Signal,15564.31738
2023-07-26 13:30:00+00:00,8,19,-11,No Signal,15498.46191
2023-07-26 14:30:00+00:00,10,12,-2,No Signal,15443.93945
2023-07-26 15:30:00+00:00,10,14,-4,No Signal,15450.97754
2023-07-26 16:30:00+00:00,8,16,-8,No Signal,15451.33887
2023-07-26 17:30:00+00:00,10,12,-2,No Signal,15452.17676
2023-07-26 18:30:00+00:00,8,16,-8,No Signal,15466.23242
2023-07-26 19:30:00+00:00,7,17,-10,No Signal,15501.39551
2023-07-27 13:30:00+00:00,10,18,-8,No Signal,15668.14648
2023-07-27 14:30:00+00:00,13,20,-7,No Signal,15717.94824
2023-07-27 15:30:00+00:00,12,21,-9,No Signal,15744.36328
2023-07-27 16:30:00+00:00,17,14,3,No Signal,15639.83887
2023-07-27 17:30:00+00:00,28,8,20,No Signal,15516.91895
2023-07-27 18:30:00+00:00,31,8,23,No Signal,15472.09668
2023-07-27 19:30:00+00:00,31,9,22,No Signal,15466.30273
2023-07-28 13:30:00+00:00,10,15,-5,No Signal,15691.72559
2023-07-28 14:30:00+00:00,11,21,-10,No Signal,15757.54199
2023-07-28 15:30:00+00:00,11,19,-8,No Signal,15785.09473
2023-07-28 16:30:00+00:00,10,17,-7,No Signal,15725.33496
2023-07-28 17:30:00+00:00,10,18,-8,No Signal,15752.30371
2023-07-28 18:30:00+00:00,10,17,-7,No Signal,15743.01074
2023-07-28 19:30:00+00:00,11,17,-6,No Signal,15745.9707
2023-07-31 13:30:00+00:00,15,14,1,No Signal,15759.59473
2023-07-31 14:30:00+00:00,13,10,3,No Signal,15753.84277
2023-07-31 15:30:00+00:00,14,8,6,No Signal,15758.4873
2023-07-31 16:30:00+00:00,11,13,-2,No Signal,15730.46484
2023-07-31 17:30:00+00:00,4,30,-26,Short,15731.96777
2023-07-31 18:30:00+00:00,4,37,-33,No Signal,15730.81934
2023-07-31 19:30:00+00:00,3,40,-37,No Signal,15759.03809
2023-08-01 13:30:00+00:00,15,15,0,No Signal,15683.66895
2023-08-01 14:30:00+00:00,18,14,4,No Signal,15724.86719
2023-08-01 15:30:00+00:00,16,8,8,No Signal,15699.49121
2023-08-01 16:30:00+00:00,15,12,3,No Signal,15720.93066
2023-08-01 17:30:00+00:00,17,13,4,No Signal,15733.28613
2023-08-01 18:30:00+00:00,15,13,2,No Signal,15735.52637
2023-08-01 19:30:00+00:00,17,13,4,No Signal,15718.5
2023-08-02 13:30:00+00:00,40,4,36,Long,15456.99219
2023-08-02 14:30:00+00:00,48,7,41,No Signal,15412.80957
2023-08-02 15:30:00+00:00,51,8,43,No Signal,15335.59473
2023-08-02 16:30:00+00:00,42,8,34,No Signal,15398.64453
2023-08-02 17:30:00+00:00,38,3,35,No Signal,15405.73633
2023-08-02 18:30:00+00:00,47,3,44,No Signal,15342.83594
2023-08-02 19:30:00+00:00,47,3,44,No Signal,15374.22852
2023-08-03 13:30:00+00:00,45,5,40,No Signal,15273.82227
2023-08-03 14:30:00+00:00,34,4,30,No Signal,15378.35156
2023-08-03 15:30:00+00:00,27,7,20,No Signal,15387.8418
2023-08-03 16:30:00+00:00,31,5,26,No Signal,15408.2627
2023-08-03 17:30:00+00:00,33,4,29,No Signal,15382.5127
2023-08-03 18:30:00+00:00,42,3,39,No Signal,15357.23633
2023-08-03 19:30:00+00:00,37,3,34,No Signal,15351.66113
2023-08-04 13:30:00+00:00,16,10,6,No Signal,15383.01563
2023-08-04 14:30:00+00:00,19,13,6,No Signal,15457.69336
2023-08-04 15:30:00+00:00,14,25,-11,No Signal,15505.08203
2023-08-04 16:30:00+00:00,17,15,2,No Signal,15466.63672
2023-08-04 17:30:00+00:00,22,7,15,No Signal,15346.68164
2023-08-04 18:30:00+00:00,19,7,12,No Signal,15294.63672
2023-08-04 19:30:00+00:00,24,8,16,No Signal,15275.5625
2023-08-07 13:30:00+00:00,10,13,-3,No Signal,15343.96191
2023-08-07 14:30:00+00:00,19,7,12,No Signal,15280.28809
2023-08-07 15:30:00+00:00,17,7,10,No Signal,15339.59961
2023-08-07 16:30:00+00:00,17,6,11,No Signal,15342.77734
2023-08-07 17:30:00+00:00,18,6,12,No Signal,15346.19434
2023-08-07 18:30:00+00:00,13,5,8,No Signal,15363.82422
2023-08-07 19:30:00+00:00,9,7,2,No Signal,15408.625
2023-08-08 13:30:00+00:00,20,4,16,No Signal,15212.34668
2023-08-08 14:30:00+00:00,28,2,26,No Signal,15187.53223
2023-08-08 15:30:00+00:00,35,1,34,No Signal,15191.90918
2023-08-08 16:30:00+00:00,29,2,27,No Signal,15209.83594
2023-08-08 17:30:00+00:00,17,4,13,No Signal,15235.71777
2023-08-08 18:30:00+00:00,10,9,1,No Signal,15258.45996
2023-08-08 19:30:00+00:00,11,11,0,No Signal,15273.75391
2023-08-09 13:30:00+00:00,16,5,11,No Signal,15207.55469
2023-08-09 14:30:00+00:00,17,9,8,No Signal,15095.28125
2023-08-09 15:30:00+00:00,21,6,15,No Signal,15125.85742
2023-08-09 16:30:00+00:00,14,7,7,No Signal,15170.9209
2023-08-09 17:30:00+00:00,10,8,2,No Signal,15215.77344
2023-08-09 18:30:00+00:00,13,8,5,No Signal,15174.7168
2023-08-09 19:30:00+00:00,34,5,29,No Signal,15105.6416
2023-08-10 13:30:00+00:00,2,36,-34,Short,15324.80469
2023-08-10 14:30:00+00:00,4,14,-10,No Signal,15224.36426
2023-08-10 15:30:00+00:00,4,6,-2,No Signal,15160.41895
2023-08-10 16:30:00+00:00,4,3,1,No Signal,15131.83496
2023-08-10 17:30:00+00:00,5,1,4,No Signal,15140.50293
2023-08-10 18:30:00+00:00,7,2,5,No Signal,15135.19238
2023-08-10 19:30:00+00:00,6,1,5,No Signal,15129.79492
2023-08-11 13:30:00+00:00,11,3,8,No Signal,15076.89063
2023-08-11 14:30:00+00:00,12,2,10,No Signal,14990.5459
2023-08-11 15:30:00+00:00,11,2,9,No Signal,15014.69531
2023-08-11 16:30:00+00:00,12,1,11,No Signal,15033.20605
2023-08-11 17:30:00+00:00,16,1,15,No Signal,15043.83887
2023-08-11 18:30:00+00:00,14,2,12,No Signal,15048.96875
2023-08-11 19:30:00+00:00,13,5,8,No Signal,15029.94531
2023-08-14 13:30:00+00:00,37,2,35,Long,15078.3291
2023-08-14 14:30:00+00:00,20,2,18,No Signal,15151.09082
2023-08-14 15:30:00+00:00,15,8,7,No Signal,15123.69434
2023-08-14 16:30:00+00:00,10,9,1,No Signal,15162.11133
2023-08-14 17:30:00+00:00,13,11,2,No Signal,15146.78613
2023-08-14 18:30:00+00:00,12,9,3,No Signal,15157.40234
2023-08-14 19:30:00+00:00,6,15,-9,No Signal,15205.8916
2023-08-15 13:30:00+00:00,11,5,6,No Signal,15071.19336
2023-08-15 14:30:00+00:00,6,14,-8,No Signal,15109.31934
2023-08-15 15:30:00+00:00,9,13,-4,No Signal,15117.82227
2023-08-15 16:30:00+00:00,13,10,3,No Signal,15113.61328
2023-08-15 17:30:00+00:00,15,12,3,No Signal,15082.43555
2023-08-15 18:30:00+00:00,21,6,15,No Signal,15025.93652
2023-08-15 19:30:00+00:00,16,6,10,No Signal,15041.02441
2023-08-16 13:30:00+00:00,14,6,8,No Signal,15039.28809
2023-08-16 14:30:00+00:00,19,4,15,No Signal,15032.1416
2023-08-16 15:30:00+00:00,29,2,27,No Signal,14947.63867
2023-08-16 16:30:00+00:00,33,1,32,No Signal,14950.41602
2023-08-16 17:30:00+00:00,21,1,20,No Signal,15003.31738
2023-08-16 18:30:00+00:00,38,1,37,No Signal,14901.65723
2023-08-16 19:30:00+00:00,54,0,54,No Signal,14876.71191
2023-08-17 13:30:00+00:00,34,3,31,No Signal,14828.89258
2023-08-17 14:30:00+00:00,46,1,45,No Signal,14812.08105
2023-08-17 15:30:00+00:00,29,4,25,No Signal,14878.90137
2023-08-17 16:30:00+00:00,36,2,34,No Signal,14848.05664
2023-08-17 17:30:00+00:00,35,1,34,No Signal,14801.25879
2023-08-17 18:30:00+00:00,37,3,34,No Signal,14736.56738
2023-08-17 19:30:00+00:00,42,3,39,No Signal,14714.16016
2023-08-18 13:30:00+00:00,58,1,57,No Signal,14585.07617
2023-08-18 14:30:00+00:00,56,1,55,No Signal,14619.70508
2023-08-18 15:30:00+00:00,42,1,41,No Signal,14654.84668
2023-08-18 16:30:00+00:00,42,2,40,No Signal,14650.78027
2023-08-18 17:30:00+00:00,44,1,43,No Signal,14683.04297
2023-08-18 18:30:00+00:00,30,4,26,No Signal,14698.59082
2023-08-18 19:30:00+00:00,28,4,24,No Signal,14695.11133
2023-08-21 13:30:00+00:00,26,8,18,No Signal,14779.58984
2023-08-21 14:30:00+00:00,24,11,13,No Signal,14759.70996
2023-08-21 15:30:00+00:00,26,11,15,No Signal,14821.28125
2023-08-21 16:30:00+00:00,16,12,4,No Signal,14879.05664
2023-08-21 17:30:00+00:00,14,17,-3,No Signal,14903.25
2023-08-21 18:30:00+00:00,7,26,-19,No Signal,14936.60645
2023-08-21 19:30:00+00:00,6,29,-23,Short,14936.77832
2023-08-22 13:30:00+00:00,4,40,-36,No Signal,14958.24414
2023-08-22 14:30:00+00:00,4,40,-36,No Signal,14968.58203
2023-08-22 15:30:00+00:00,4,21,-17,No Signal,14911.61914
2023-08-22 16:30:00+00:00,4,22,-18,No Signal,14908.5625
2023-08-22 17:30:00+00:00,5,20,-15,No Signal,14927.0918
2023-08-22 18:30:00+00:00,4,21,-17,No Signal,14917.87695
2023-08-22 19:30:00+00:00,7,20,-13,No Signal,14909.83398
2023-08-23 13:30:00+00:00,6,38,-32,No Signal,15076.61816
2023-08-23 14:30:00+00:00,3,49,-46,No Signal,15140.08691
2023-08-23 15:30:00+00:00,3,42,-39,No Signal,15124.29297
2023-08-23 16:30:00+00:00,4,41,-37,No Signal,15168.55176
2023-08-23 17:30:00+00:00,4,39,-35,No Signal,15159.37891
2023-08-23 18:30:00+00:00,3,36,-33,No Signal,15177.96777
2023-08-23 19:30:00+00:00,4,30,-26,No Signal,15147.76855
2023-08-24 13:30:00+00:00,3,17,-14,No Signal,15032.44043
2023-08-24 14:30:00+00:00,6,7,-1,No Signal,14972.22656
2023-08-24 15:30:00+00:00,5,8,-3,No Signal,14951.57031
2023-08-24 16:30:00+00:00,7,6,1,No Signal,14927.50293
2023-08-24 17:30:00+00:00,9,6,3,No Signal,14927.72168
2023-08-24 18:30:00+00:00,13,7,6,No Signal,14877.71289
2023-08-24 19:30:00+00:00,13,4,9,No Signal,14815.9375
2023-08-25 13:30:00+00:00,29,1,28,Long,14852.20313
2023-08-25 14:30:00+00:00,39,1,38,No Signal,14818.58789
2023-08-25 15:30:00+00:00,37,2,35,No Signal,14837.85645
2023-08-25 16:30:00+00:00,41,3,38,No Signal,14826.30762
2023-08-25 17:30:00+00:00,26,3,23,No Signal,14931.1543
2023-08-25 18:30:00+00:00,17,2,15,No Signal,14972.49121
2023-08-25 19:30:00+00:00,17,3,14,No Signal,14939.58887
2023-08-28 13:30:00+00:00,2,8,-6,No Signal,15049.8623
2023-08-28 14:30:00+00:00,1,11,-10,No Signal,14977.6084
2023-08-28 15:30:00+00:00,3,8,-5,No Signal,14967.20313
2023-08-28 16:30:00+00:00,1,15,-14,No Signal,15044.17676
2023-08-28 17:30:00+00:00,1,9,-8,No Signal,14985.33008
2023-08-28 18:30:00+00:00,0,13,-13,No Signal,15009.71582
2023-08-28 19:30:00+00:00,0,35,-35,Short,15054.44727
2023-08-29 13:30:00+00:00,0,49,-49,No Signal,15252
2023-08-29 14:30:00+00:00,0,58,-58,No Signal,15304.72266
2023-08-29 15:30:00+00:00,0,63,-63,No Signal,15345.36426
2023-08-29 16:30:00+00:00,0,66,-66,No Signal,15338.55469
2023-08-29 17:30:00+00:00,1,51,-50,No Signal,15356.30566
2023-08-29 18:30:00+00:00,0,53,-53,No Signal,15388.52246
2023-08-29 19:30:00+00:00,0,59,-59,No Signal,15380.14063
2023-08-30 13:30:00+00:00,2,29,-27,No Signal,15369.80664
2023-08-30 14:30:00+00:00,1,56,-55,No Signal,15427.37793
2023-08-30 15:30:00+00:00,1,61,-60,No Signal,15472.30566
2023-08-30 16:30:00+00:00,1,49,-48,No Signal,15461.08301
2023-08-30 17:30:00+00:00,1,54,-53,No Signal,15421.51953
2023-08-30 18:30:00+00:00,1,54,-53,No Signal,15457.92969
2023-08-30 19:30:00+00:00,2,50,-48,No Signal,15462.93359
2023-08-31 13:30:00+00:00,1,38,-37,No Signal,15559.66699
2023-08-31 14:30:00+00:00,2,32,-30,No Signal,15536.45215
2023-08-31 15:30:00+00:00,4,24,-20,No Signal,15503.03809
2023-08-31 16:30:00+00:00,3,30,-27,No Signal,15538.28809
2023-08-31 17:30:00+00:00,4,30,-26,No Signal,15553.35352
2023-08-31 18:30:00+00:00,11,23,-12,No Signal,15539.14648
2023-08-31 19:30:00+00:00,13,17,-4,No Signal,15505.51465
2023-09-01 13:30:00+00:00,9,31,-22,No Signal,15550.8418
2023-09-01 14:30:00+00:00,11,22,-11,No Signal,15478.32324
2023-09-01 15:30:00+00:00,14,17,-3,No Signal,15470.28223
2023-09-01 16:30:00+00:00,13,17,-4,No Signal,15461.83496
2023-09-01 17:30:00+00:00,12,17,-5,No Signal,15442.85449
2023-09-01 18:30:00+00:00,13,17,-4,No Signal,15482.33691
2023-09-01 19:30:00+00:00,9,19,-10,No Signal,15488.89844
2023-09-05 13:30:00+00:00,16,8,8,No Signal,15464.60938
2023-09-05 14:30:00+00:00,13,11,2,No Signal,15508.15039
2023-09-05 15:30:00+00:00,14,14,0,No Signal,15515.16016
2023-09-05 16:30:00+00:00,16,11,5,No Signal,15502.87012
2023-09-05 17:30:00+00:00,13,13,0,No Signal,15550.3252
2023-09-05 18:30:00+00:00,12,11,1,No Signal,15522.76953
2023-09-05 19:30:00+00:00,13,14,-1,No Signal,15506.09082
2023-09-06 13:30:00+00:00,29,3,26,Long,15366.05371
2023-09-06 14:30:00+00:00,22,4,18,No Signal,15366.33789
2023-09-06 15:30:00+00:00,22,4,18,No Signal,15316.14258
2023-09-06 16:30:00+00:00,23,4,19,No Signal,15326.46289
2023-09-06 17:30:00+00:00,20,5,15,No Signal,15346.62598
2023-09-06 18:30:00+00:00,24,3,21,No Signal,15334.76465
2023-09-06 19:30:00+00:00,21,5,16,No Signal,15373.88086
2023-09-07 13:30:00+00:00,31,2,29,No Signal,15195.33789
2023-09-07 14:30:00+00:00,36,6,30,No Signal,15214.47754
2023-09-07 15:30:00+00:00,24,10,14,No Signal,15247.02344
2023-09-07 16:30:00+00:00,21,10,11,No Signal,15251.70117
2023-09-07 17:30:00+00:00,28,8,20,No Signal,15240.53125
2023-09-07 18:30:00+00:00,21,8,13,No Signal,15267.96973
2023-09-07 19:30:00+00:00,22,6,16,No Signal,15260.85742
2023-09-08 13:30:00+00:00,14,15,-1,No Signal,15360.82324
2023-09-08 14:30:00+00:00,14,14,0,No Signal,15341.98633
2023-09-08 15:30:00+00:00,17,16,1,No Signal,15326.76367
2023-09-08 16:30:00+00:00,17,16,1,No Signal,15305.37695
2023-09-08 17:30:00+00:00,22,11,11,No Signal,15280.62891
2023-09-08 18:30:00+00:00,22,7,15,No Signal,15249.14355
2023-09-08 19:30:00+00:00,21,8,13,No Signal,15281.89355
2023-09-11 13:30:00+00:00,4,26,-22,Short,15365.47266
2023-09-11 14:30:00+00:00,7,21,-14,No Signal,15385.25391
2023-09-11 15:30:00+00:00,16,17,-1,No Signal,15385.22168
2023-09-11 16:30:00+00:00,14,19,-5,No Signal,15422.09473
2023-09-11 17:30:00+00:00,5,24,-19,No Signal,15464.21875
2023-09-11 18:30:00+00:00,7,25,-18,No Signal,15477.22266
2023-09-11 19:30:00+00:00,4,22,-18,No Signal,15463.23145
2023-09-12 13:30:00+00:00,14,15,-1,No Signal,15377.1084
2023-09-12 14:30:00+00:00,19,15,4,No Signal,15337.20117
2023-09-12 15:30:00+00:00,12,15,-3,No Signal,15358.12793
2023-09-12 16:30:00+00:00,4,18,-14,No Signal,15392.91602
2023-09-12 17:30:00+00:00,5,20,-15,No Signal,15332.73145
2023-09-12 18:30:00+00:00,8,14,-6,No Signal,15285.93555
2023-09-12 19:30:00+00:00,9,10,-1,No Signal,15292.59961
2023-09-13 13:30:00+00:00,16,6,10,No Signal,15322.01074
2023-09-13 14:30:00+00:00,13,9,4,No Signal,15389.84863
2023-09-13 15:30:00+00:00,9,6,3,No Signal,15385.89941
2023-09-13 16:30:00+00:00,10,4,6,No Signal,15396.25684
2023-09-13 17:30:00+00:00,19,6,13,No Signal,15388.24414
2023-09-13 18:30:00+00:00,22,4,18,No Signal,15337.09473
2023-09-13 19:30:00+00:00,20,4,16,No Signal,15347.4834
2023-09-14 13:30:00+00:00,14,8,6,No Signal,15380.82715
2023-09-14 14:30:00+00:00,5,18,-13,No Signal,15462.65625
2023-09-14 15:30:00+00:00,7,18,-11,No Signal,15469.82324
2023-09-14 16:30:00+00:00,9,17,-8,No Signal,15490.15625
2023-09-14 17:30:00+00:00,6,17,-11,No Signal,15463.88379
2023-09-14 18:30:00+00:00,4,31,-27,No Signal,15480.49121
2023-09-14 19:30:00+00:00,2,24,-22,No Signal,15474.31055
2023-09-15 13:30:00+00:00,14,17,-3,No Signal,15308.98926
2023-09-15 14:30:00+00:00,26,10,16,No Signal,15243.28223
2023-09-15 15:30:00+00:00,25,11,14,No Signal,15248.33105
2023-09-15 16:30:00+00:00,30,5,25,Long,15194.5
2023-09-15 17:30:00+00:00,29,5,24,No Signal,15179.52246
2023-09-15 18:30:00+00:00,20,11,9,No Signal,15209.58203
2023-09-15 19:30:00+00:00,20,6,14,No Signal,15202.72949
2023-09-18 13:30:00+00:00,17,2,15,No Signal,15220.82227
2023-09-18 14:30:00+00:00,24,1,23,No Signal,15230.62305
2023-09-18 15:30:00+00:00,21,2,19,No Signal,15260.77344
