Datetime,Buy_Count,Sell_Count,B_S,Position
2022-09-19 20:30:00+01:00,5,10,-5,No Signal
2022-09-20 14:30:00+01:00,2,10,-8,No Signal
2022-09-20 15:30:00+01:00,2,14,-12,No Signal
2022-09-20 16:30:00+01:00,3,19,-16,No Signal
2022-09-20 17:30:00+01:00,4,7,-3,No Signal
2022-09-20 18:30:00+01:00,5,4,1,No Signal
2022-09-20 19:30:00+01:00,5,5,0,No Signal
2022-09-20 20:30:00+01:00,8,2,6,No Signal
2022-09-21 14:30:00+01:00,3,9,-6,No Signal
2022-09-21 15:30:00+01:00,1,6,-5,No Signal
2022-09-21 16:30:00+01:00,1,9,-8,No Signal
2022-09-21 17:30:00+01:00,4,7,-3,No Signal
2022-09-21 18:30:00+01:00,8,1,7,No Signal
2022-09-21 19:30:00+01:00,21,0,21,No Signal
2022-09-21 20:30:00+01:00,39,0,39,No Signal
2022-09-22 14:30:00+01:00,45,0,45,No Signal
2022-09-22 15:30:00+01:00,54,0,54,No Signal
2022-09-22 16:30:00+01:00,47,0,47,No Signal
2022-09-22 17:30:00+01:00,42,1,41,No Signal
2022-09-22 18:30:00+01:00,46,0,46,No Signal
2022-09-22 19:30:00+01:00,38,0,38,No Signal
2022-09-22 20:30:00+01:00,44,0,44,No Signal
2022-09-23 14:30:00+01:00,82,0,82,No Signal
2022-09-23 15:30:00+01:00,83,0,83,No Signal
2022-09-23 16:30:00+01:00,87,0,87,No Signal
2022-09-23 17:30:00+01:00,86,0,86,No Signal
2022-09-23 18:30:00+01:00,82,0,82,No Signal
2022-09-23 19:30:00+01:00,71,0,71,No Signal
2022-09-23 20:30:00+01:00,41,1,40,No Signal
2022-09-26 14:30:00+01:00,6,1,5,No Signal
2022-09-26 15:30:00+01:00,9,0,9,No Signal
2022-09-26 16:30:00+01:00,23,0,23,No Signal
2022-09-26 17:30:00+01:00,18,0,18,No Signal
2022-09-26 18:30:00+01:00,19,0,19,No Signal
2022-09-26 19:30:00+01:00,22,0,22,No Signal
2022-09-26 20:30:00+01:00,22,1,21,No Signal
2022-09-27 14:30:00+01:00,6,3,3,No Signal
2022-09-27 15:30:00+01:00,6,3,3,No Signal
2022-09-27 16:30:00+01:00,4,0,4,No Signal
2022-09-27 17:30:00+01:00,7,0,7,No Signal
2022-09-27 18:30:00+01:00,6,1,5,No Signal
2022-09-27 19:30:00+01:00,8,1,7,No Signal
2022-09-27 20:30:00+01:00,11,0,11,No Signal
2022-09-28 14:30:00+01:00,8,1,7,No Signal
2022-09-28 15:30:00+01:00,4,6,-2,No Signal
2022-09-28 16:30:00+01:00,1,27,-26,Long
2022-09-28 17:30:00+01:00,1,30,-29,No Signal
2022-09-28 18:30:00+01:00,1,28,-27,No Signal
2022-09-28 19:30:00+01:00,1,30,-29,No Signal
2022-09-28 20:30:00+01:00,2,49,-47,No Signal
2022-09-29 14:30:00+01:00,12,3,9,No Signal
2022-09-29 15:30:00+01:00,10,4,6,No Signal
2022-09-29 16:30:00+01:00,7,13,-6,No Signal
2022-09-29 17:30:00+01:00,7,9,-2,No Signal
2022-09-29 18:30:00+01:00,11,5,6,No Signal
2022-09-29 19:30:00+01:00,11,5,6,No Signal
2022-09-29 20:30:00+01:00,9,6,3,No Signal
2022-09-30 14:30:00+01:00,8,2,6,No Signal
2022-09-30 15:30:00+01:00,5,3,2,No Signal
2022-09-30 16:30:00+01:00,13,1,12,No Signal
2022-09-30 17:30:00+01:00,13,1,12,No Signal
2022-09-30 18:30:00+01:00,19,0,19,No Signal
2022-09-30 19:30:00+01:00,41,1,40,Short
2022-09-30 20:30:00+01:00,48,0,48,No Signal
2022-10-03 14:30:00+01:00,2,5,-3,No Signal
2022-10-03 15:30:00+01:00,3,4,-1,No Signal
2022-10-03 16:30:00+01:00,5,2,3,No Signal
2022-10-03 17:30:00+01:00,3,6,-3,No Signal
2022-10-03 18:30:00+01:00,1,15,-14,No Signal
2022-10-03 19:30:00+01:00,1,13,-12,No Signal
2022-10-03 20:30:00+01:00,2,3,-1,No Signal
2022-10-04 14:30:00+01:00,0,32,-32,Long
2022-10-04 15:30:00+01:00,0,26,-26,No Signal
2022-10-04 16:30:00+01:00,1,59,-58,No Signal
2022-10-04 17:30:00+01:00,1,29,-28,No Signal
2022-10-04 18:30:00+01:00,0,53,-53,No Signal
2022-10-04 19:30:00+01:00,0,68,-68,No Signal
2022-10-04 20:30:00+01:00,0,82,-82,No Signal
2022-10-05 14:30:00+01:00,0,16,-16,No Signal
2022-10-05 15:30:00+01:00,1,17,-16,No Signal
2022-10-05 16:30:00+01:00,1,36,-35,No Signal
2022-10-05 17:30:00+01:00,0,37,-37,No Signal
2022-10-05 18:30:00+01:00,1,28,-27,No Signal
2022-10-05 19:30:00+01:00,1,33,-32,No Signal
2022-10-05 20:30:00+01:00,0,35,-35,No Signal
2022-10-06 14:30:00+01:00,6,4,2,No Signal
2022-10-06 15:30:00+01:00,3,5,-2,No Signal
2022-10-06 16:30:00+01:00,6,3,3,No Signal
2022-10-06 17:30:00+01:00,5,6,-1,No Signal
2022-10-06 18:30:00+01:00,6,2,4,No Signal
2022-10-06 19:30:00+01:00,6,2,4,No Signal
2022-10-06 20:30:00+01:00,7,3,4,No Signal
2022-10-07 14:30:00+01:00,6,1,5,No Signal
2022-10-07 15:30:00+01:00,10,1,9,No Signal
2022-10-07 16:30:00+01:00,37,1,36,Short
2022-10-07 17:30:00+01:00,62,1,61,No Signal
2022-10-07 18:30:00+01:00,66,1,65,No Signal
2022-10-07 19:30:00+01:00,77,1,76,No Signal
2022-10-07 20:30:00+01:00,72,1,71,No Signal
2022-10-10 14:30:00+01:00,51,3,48,No Signal
2022-10-10 15:30:00+01:00,72,1,71,No Signal
2022-10-10 16:30:00+01:00,75,1,74,No Signal
2022-10-10 17:30:00+01:00,75,1,74,No Signal
2022-10-10 18:30:00+01:00,65,0,65,No Signal
2022-10-10 19:30:00+01:00,64,0,64,No Signal
2022-10-10 20:30:00+01:00,63,0,63,No Signal
2022-10-11 14:30:00+01:00,63,1,62,No Signal
2022-10-11 15:30:00+01:00,39,3,36,No Signal
2022-10-11 16:30:00+01:00,27,5,22,No Signal
2022-10-11 17:30:00+01:00,28,5,23,No Signal
2022-10-11 18:30:00+01:00,24,8,16,No Signal
2022-10-11 19:30:00+01:00,30,6,24,No Signal
2022-10-11 20:30:00+01:00,27,3,24,No Signal
2022-10-12 14:30:00+01:00,26,4,22,No Signal
2022-10-12 15:30:00+01:00,14,7,7,No Signal
2022-10-12 16:30:00+01:00,14,6,8,No Signal
2022-10-12 17:30:00+01:00,12,4,8,No Signal
2022-10-12 18:30:00+01:00,18,6,12,No Signal
2022-10-12 19:30:00+01:00,21,3,18,No Signal
2022-10-12 20:30:00+01:00,23,2,21,No Signal
2022-10-13 14:30:00+01:00,27,0,27,No Signal
2022-10-13 15:30:00+01:00,5,2,3,No Signal
2022-10-13 16:30:00+01:00,8,2,6,No Signal
2022-10-13 17:30:00+01:00,0,2,-2,No Signal
2022-10-13 18:30:00+01:00,2,1,1,No Signal
2022-10-13 19:30:00+01:00,0,12,-12,No Signal
2022-10-13 20:30:00+01:00,1,8,-7,No Signal
2022-10-14 14:30:00+01:00,1,3,-2,No Signal
2022-10-14 15:30:00+01:00,1,3,-2,No Signal
2022-10-14 16:30:00+01:00,1,2,-1,No Signal
2022-10-14 17:30:00+01:00,3,2,1,No Signal
2022-10-14 18:30:00+01:00,4,1,3,No Signal
2022-10-14 19:30:00+01:00,4,1,3,No Signal
2022-10-14 20:30:00+01:00,4,1,3,No Signal
2022-10-17 14:30:00+01:00,0,32,-32,Long
2022-10-17 15:30:00+01:00,0,11,-11,No Signal
2022-10-17 16:30:00+01:00,1,6,-5,No Signal
2022-10-17 17:30:00+01:00,5,2,3,No Signal
2022-10-17 18:30:00+01:00,3,2,1,No Signal
2022-10-17 19:30:00+01:00,6,1,5,No Signal
2022-10-17 20:30:00+01:00,5,0,5,No Signal
2022-10-18 14:30:00+01:00,0,32,-32,No Signal
2022-10-18 15:30:00+01:00,0,4,-4,No Signal
2022-10-18 16:30:00+01:00,0,35,-35,No Signal
2022-10-18 17:30:00+01:00,0,40,-40,No Signal
2022-10-18 18:30:00+01:00,0,49,-49,No Signal
2022-10-18 19:30:00+01:00,0,35,-35,No Signal
2022-10-18 20:30:00+01:00,0,52,-52,No Signal
2022-10-19 14:30:00+01:00,7,7,0,No Signal
2022-10-19 15:30:00+01:00,7,3,4,No Signal
2022-10-19 16:30:00+01:00,11,4,7,No Signal
2022-10-19 17:30:00+01:00,13,4,9,No Signal
2022-10-19 18:30:00+01:00,9,3,6,No Signal
2022-10-19 19:30:00+01:00,10,1,9,No Signal
2022-10-19 20:30:00+01:00,8,3,5,No Signal
2022-10-20 14:30:00+01:00,12,5,7,No Signal
2022-10-20 15:30:00+01:00,8,9,-1,No Signal
2022-10-20 16:30:00+01:00,14,3,11,No Signal
2022-10-20 17:30:00+01:00,25,3,22,Short
2022-10-20 18:30:00+01:00,35,1,34,No Signal
2022-10-20 19:30:00+01:00,26,3,23,No Signal
2022-10-20 20:30:00+01:00,34,3,31,No Signal
2022-10-21 14:30:00+01:00,29,2,27,No Signal
2022-10-21 15:30:00+01:00,17,4,13,No Signal
2022-10-21 16:30:00+01:00,5,7,-2,No Signal
2022-10-21 17:30:00+01:00,1,12,-11,No Signal
2022-10-21 18:30:00+01:00,1,11,-10,No Signal
2022-10-21 19:30:00+01:00,2,22,-20,Long
2022-10-21 20:30:00+01:00,2,18,-16,No Signal
2022-10-24 14:30:00+01:00,15,11,4,No Signal
2022-10-24 15:30:00+01:00,6,21,-15,No Signal
2022-10-24 16:30:00+01:00,5,41,-36,No Signal
2022-10-24 17:30:00+01:00,5,38,-33,No Signal
2022-10-24 18:30:00+01:00,5,52,-47,No Signal
2022-10-24 19:30:00+01:00,3,57,-54,No Signal
2022-10-24 20:30:00+01:00,3,56,-53,No Signal
2022-10-25 14:30:00+01:00,0,70,-70,No Signal
2022-10-25 15:30:00+01:00,0,68,-68,No Signal
2022-10-25 16:30:00+01:00,0,66,-66,No Signal
2022-10-25 17:30:00+01:00,0,52,-52,No Signal
2022-10-25 18:30:00+01:00,0,47,-47,No Signal
2022-10-25 19:30:00+01:00,2,46,-44,No Signal
2022-10-25 20:30:00+01:00,1,51,-50,No Signal
2022-10-26 14:30:00+01:00,1,74,-73,No Signal
2022-10-26 15:30:00+01:00,1,70,-69,No Signal
2022-10-26 16:30:00+01:00,2,57,-55,No Signal
2022-10-26 17:30:00+01:00,1,43,-42,No Signal
2022-10-26 18:30:00+01:00,1,35,-34,No Signal
2022-10-26 19:30:00+01:00,6,21,-15,No Signal
2022-10-26 20:30:00+01:00,5,21,-16,No Signal
2022-10-27 14:30:00+01:00,10,21,-11,No Signal
2022-10-27 15:30:00+01:00,11,11,0,No Signal
2022-10-27 16:30:00+01:00,15,10,5,No Signal
2022-10-27 17:30:00+01:00,13,11,2,No Signal
2022-10-27 18:30:00+01:00,15,11,4,No Signal
2022-10-27 19:30:00+01:00,14,9,5,No Signal
2022-10-27 20:30:00+01:00,16,5,11,No Signal
2022-10-28 14:30:00+01:00,17,8,9,No Signal
2022-10-28 15:30:00+01:00,15,10,5,No Signal
2022-10-28 16:30:00+01:00,9,10,-1,No Signal
2022-10-28 17:30:00+01:00,7,17,-10,No Signal
2022-10-28 18:30:00+01:00,7,20,-13,No Signal
2022-10-28 19:30:00+01:00,6,28,-22,No Signal
2022-10-28 20:30:00+01:00,6,27,-21,No Signal
2022-10-31 13:30:00+00:00,11,10,1,No Signal
2022-10-31 14:30:00+00:00,8,21,-13,No Signal
2022-10-31 15:30:00+00:00,5,30,-25,No Signal
2022-10-31 16:30:00+00:00,6,26,-20,No Signal
2022-10-31 17:30:00+00:00,6,28,-22,No Signal
2022-10-31 18:30:00+00:00,7,28,-21,No Signal
2022-10-31 19:30:00+00:00,6,34,-28,No Signal
2022-11-01 13:30:00+00:00,2,23,-21,No Signal
2022-11-01 14:30:00+00:00,4,9,-5,No Signal
2022-11-01 15:30:00+00:00,9,5,4,No Signal
2022-11-01 16:30:00+00:00,13,2,11,No Signal
2022-11-01 17:30:00+00:00,14,4,10,No Signal
2022-11-01 18:30:00+00:00,15,4,11,No Signal
2022-11-01 19:30:00+00:00,17,2,15,No Signal
2022-11-02 13:30:00+00:00,21,13,8,No Signal
2022-11-02 14:30:00+00:00,29,10,19,No Signal
2022-11-02 15:30:00+00:00,32,10,22,Short
2022-11-02 16:30:00+00:00,31,9,22,No Signal
2022-11-02 17:30:00+00:00,6,23,-17,No Signal
2022-11-02 18:30:00+00:00,26,1,25,No Signal
2022-11-02 19:30:00+00:00,32,1,31,No Signal
2022-11-03 13:30:00+00:00,39,0,39,No Signal
2022-11-03 14:30:00+00:00,35,0,35,No Signal
2022-11-03 15:30:00+00:00,29,0,29,No Signal
2022-11-03 16:30:00+00:00,32,0,32,No Signal
2022-11-03 17:30:00+00:00,33,0,33,No Signal
2022-11-03 18:30:00+00:00,33,2,31,No Signal
2022-11-03 19:30:00+00:00,33,0,33,No Signal
2022-11-04 13:30:00+00:00,17,2,15,No Signal
2022-11-04 14:30:00+00:00,19,2,17,No Signal
2022-11-04 15:30:00+00:00,24,2,22,No Signal
2022-11-04 16:30:00+00:00,26,2,24,No Signal
2022-11-04 17:30:00+00:00,45,2,43,No Signal
2022-11-04 18:30:00+00:00,18,11,7,No Signal
2022-11-04 19:30:00+00:00,12,14,-2,No Signal
2022-11-07 14:30:00+00:00,14,21,-7,No Signal
2022-11-07 15:30:00+00:00,11,29,-18,No Signal
2022-11-07 16:30:00+00:00,13,18,-5,No Signal
2022-11-07 17:30:00+00:00,12,19,-7,No Signal
2022-11-07 18:30:00+00:00,9,27,-18,No Signal
2022-11-07 19:30:00+00:00,7,29,-22,Long
2022-11-07 20:30:00+00:00,7,35,-28,No Signal
2022-11-08 14:30:00+00:00,3,30,-27,No Signal
2022-11-08 15:30:00+00:00,1,50,-49,No Signal
2022-11-08 16:30:00+00:00,1,56,-55,No Signal
2022-11-08 17:30:00+00:00,1,49,-48,No Signal
2022-11-08 18:30:00+00:00,2,19,-17,No Signal
2022-11-08 19:30:00+00:00,1,23,-22,No Signal
2022-11-08 20:30:00+00:00,1,15,-14,No Signal
2022-11-09 14:30:00+00:00,0,11,-11,No Signal
2022-11-09 15:30:00+00:00,4,9,-5,No Signal
2022-11-09 16:30:00+00:00,4,8,-4,No Signal
2022-11-09 17:30:00+00:00,4,6,-2,No Signal
2022-11-09 18:30:00+00:00,7,6,1,No Signal
2022-11-09 19:30:00+00:00,9,3,6,No Signal
2022-11-09 20:30:00+00:00,9,1,8,No Signal
2022-11-10 14:30:00+00:00,1,13,-12,No Signal
2022-11-10 15:30:00+00:00,2,7,-5,No Signal
2022-11-10 16:30:00+00:00,1,9,-8,No Signal
2022-11-10 17:30:00+00:00,1,21,-20,No Signal
2022-11-10 18:30:00+00:00,2,50,-48,No Signal
2022-11-10 19:30:00+00:00,1,45,-44,No Signal
2022-11-10 20:30:00+00:00,1,49,-48,No Signal
2022-11-11 14:30:00+00:00,5,67,-62,No Signal
2022-11-11 15:30:00+00:00,6,58,-52,No Signal
2022-11-11 16:30:00+00:00,5,61,-56,No Signal
2022-11-11 17:30:00+00:00,2,63,-61,No Signal
2022-11-11 18:30:00+00:00,1,63,-62,No Signal
2022-11-11 19:30:00+00:00,1,65,-64,No Signal
2022-11-11 20:30:00+00:00,1,67,-66,No Signal
2022-11-14 14:30:00+00:00,2,37,-35,No Signal
2022-11-14 15:30:00+00:00,3,31,-28,No Signal
2022-11-14 16:30:00+00:00,0,36,-36,No Signal
2022-11-14 17:30:00+00:00,0,43,-43,No Signal
2022-11-14 18:30:00+00:00,0,38,-38,No Signal
2022-11-14 19:30:00+00:00,3,22,-19,No Signal
2022-11-14 20:30:00+00:00,6,7,-1,No Signal
2022-11-15 14:30:00+00:00,2,16,-14,No Signal
2022-11-15 15:30:00+00:00,0,24,-24,No Signal
2022-11-15 16:30:00+00:00,0,17,-17,No Signal
2022-11-15 17:30:00+00:00,0,7,-7,No Signal
2022-11-15 18:30:00+00:00,1,7,-6,No Signal
2022-11-15 19:30:00+00:00,2,8,-6,No Signal
2022-11-15 20:30:00+00:00,2,6,-4,No Signal
2022-11-16 14:30:00+00:00,0,1,-1,No Signal
2022-11-16 15:30:00+00:00,0,3,-3,No Signal
2022-11-16 16:30:00+00:00,2,2,0,No Signal
2022-11-16 17:30:00+00:00,2,2,0,No Signal
2022-11-16 18:30:00+00:00,2,2,0,No Signal
2022-11-16 19:30:00+00:00,2,2,0,No Signal
2022-11-16 20:30:00+00:00,1,4,-3,No Signal
2022-11-17 14:30:00+00:00,49,0,49,Short
2022-11-17 15:30:00+00:00,41,0,41,No Signal
2022-11-17 16:30:00+00:00,45,2,43,No Signal
2022-11-17 17:30:00+00:00,17,10,7,No Signal
2022-11-17 18:30:00+00:00,35,4,31,No Signal
2022-11-17 19:30:00+00:00,41,1,40,No Signal
2022-11-17 20:30:00+00:00,29,3,26,No Signal
2022-11-18 14:30:00+00:00,15,8,7,No Signal
2022-11-18 15:30:00+00:00,16,11,5,No Signal
2022-11-18 16:30:00+00:00,24,6,18,No Signal
2022-11-18 17:30:00+00:00,22,8,14,No Signal
2022-11-18 18:30:00+00:00,21,9,12,No Signal
2022-11-18 19:30:00+00:00,14,11,3,No Signal
2022-11-18 20:30:00+00:00,13,10,3,No Signal
2022-11-21 14:30:00+00:00,14,20,-6,No Signal
2022-11-21 15:30:00+00:00,14,20,-6,No Signal
2022-11-21 16:30:00+00:00,18,11,7,No Signal
2022-11-21 17:30:00+00:00,18,10,8,No Signal
2022-11-21 18:30:00+00:00,17,13,4,No Signal
2022-11-21 19:30:00+00:00,14,19,-5,No Signal
2022-11-21 20:30:00+00:00,23,14,9,No Signal
2022-11-22 14:30:00+00:00,20,11,9,No Signal
2022-11-22 15:30:00+00:00,17,9,8,No Signal
2022-11-22 16:30:00+00:00,10,19,-9,No Signal
2022-11-22 17:30:00+00:00,10,18,-8,No Signal
2022-11-22 18:30:00+00:00,10,23,-13,No Signal
2022-11-22 19:30:00+00:00,11,25,-14,No Signal
2022-11-22 20:30:00+00:00,9,24,-15,No Signal
2022-11-23 14:30:00+00:00,0,46,-46,Long
2022-11-23 15:30:00+00:00,0,46,-46,No Signal
2022-11-23 16:30:00+00:00,0,42,-42,No Signal
2022-11-23 17:30:00+00:00,0,31,-31,No Signal
2022-11-23 18:30:00+00:00,0,46,-46,No Signal
2022-11-23 19:30:00+00:00,0,51,-51,No Signal
2022-11-23 20:30:00+00:00,0,47,-47,No Signal
2022-11-25 14:30:00+00:00,0,29,-29,No Signal
2022-11-25 15:30:00+00:00,0,28,-28,No Signal
2022-11-25 16:30:00+00:00,1,28,-27,No Signal
2022-11-28 14:30:00+00:00,4,14,-10,No Signal
2022-11-28 15:30:00+00:00,2,9,-7,No Signal
2022-11-28 16:30:00+00:00,5,9,-4,No Signal
2022-11-28 17:30:00+00:00,6,8,-2,No Signal
2022-11-28 18:30:00+00:00,37,3,34,Short
2022-11-28 19:30:00+00:00,47,2,45,No Signal
2022-11-28 20:30:00+00:00,31,3,28,No Signal
2022-11-29 14:30:00+00:00,28,6,22,No Signal
2022-11-29 15:30:00+00:00,54,2,52,No Signal
2022-11-29 16:30:00+00:00,52,2,50,No Signal
2022-11-29 17:30:00+00:00,51,2,49,No Signal
2022-11-29 18:30:00+00:00,40,4,36,No Signal
2022-11-29 19:30:00+00:00,37,4,33,No Signal
2022-11-29 20:30:00+00:00,37,4,33,No Signal
2022-11-30 14:30:00+00:00,21,5,16,No Signal
2022-11-30 15:30:00+00:00,18,5,13,No Signal
2022-11-30 16:30:00+00:00,23,4,19,No Signal
2022-11-30 17:30:00+00:00,12,4,8,No Signal
2022-11-30 18:30:00+00:00,1,33,-32,Long
2022-11-30 19:30:00+00:00,1,43,-42,No Signal
2022-11-30 20:30:00+00:00,2,45,-43,No Signal
2022-12-01 14:30:00+00:00,3,37,-34,No Signal
2022-12-01 15:30:00+00:00,0,62,-62,No Signal
2022-12-01 16:30:00+00:00,2,61,-59,No Signal
2022-12-01 17:30:00+00:00,1,60,-59,No Signal
2022-12-01 18:30:00+00:00,2,60,-58,No Signal
2022-12-01 19:30:00+00:00,1,62,-61,No Signal
2022-12-01 20:30:00+00:00,0,64,-64,No Signal
2022-12-02 14:30:00+00:00,1,31,-30,No Signal
2022-12-02 15:30:00+00:00,1,37,-36,No Signal
2022-12-02 16:30:00+00:00,0,43,-43,No Signal
2022-12-02 17:30:00+00:00,1,41,-40,No Signal
2022-12-02 18:30:00+00:00,3,18,-15,No Signal
2022-12-02 19:30:00+00:00,2,17,-15,No Signal
2022-12-02 20:30:00+00:00,5,10,-5,No Signal
2022-12-05 14:30:00+00:00,13,7,6,No Signal
2022-12-05 15:30:00+00:00,18,9,9,No Signal
2022-12-05 16:30:00+00:00,22,7,15,No Signal
2022-12-05 17:30:00+00:00,25,6,19,No Signal
2022-12-05 18:30:00+00:00,36,3,33,Short
2022-12-05 19:30:00+00:00,43,4,39,No Signal
2022-12-05 20:30:00+00:00,29,4,25,No Signal
2022-12-06 14:30:00+00:00,36,2,34,No Signal
2022-12-06 15:30:00+00:00,44,2,42,No Signal
2022-12-06 16:30:00+00:00,54,2,52,No Signal
2022-12-06 17:30:00+00:00,60,1,59,No Signal
2022-12-06 18:30:00+00:00,63,2,61,No Signal
2022-12-06 19:30:00+00:00,78,1,77,No Signal
2022-12-06 20:30:00+00:00,62,2,60,No Signal
2022-12-07 14:30:00+00:00,41,4,37,No Signal
2022-12-07 15:30:00+00:00,53,2,51,No Signal
2022-12-07 16:30:00+00:00,44,2,42,No Signal
2022-12-07 17:30:00+00:00,28,2,26,No Signal
2022-12-07 18:30:00+00:00,24,3,21,No Signal
2022-12-07 19:30:00+00:00,20,0,20,No Signal
2022-12-07 20:30:00+00:00,28,0,28,No Signal
2022-12-08 14:30:00+00:00,4,10,-6,No Signal
2022-12-08 15:30:00+00:00,6,8,-2,No Signal
2022-12-08 16:30:00+00:00,7,11,-4,No Signal
2022-12-08 17:30:00+00:00,5,22,-17,No Signal
2022-12-08 18:30:00+00:00,5,20,-15,No Signal
2022-12-08 19:30:00+00:00,3,24,-21,Long
2022-12-08 20:30:00+00:00,5,21,-16,No Signal
2022-12-09 14:30:00+00:00,6,25,-19,No Signal
2022-12-09 15:30:00+00:00,4,31,-27,No Signal
2022-12-09 16:30:00+00:00,4,32,-28,No Signal
2022-12-09 17:30:00+00:00,9,21,-12,No Signal
2022-12-09 18:30:00+00:00,8,24,-16,No Signal
2022-12-09 19:30:00+00:00,8,25,-17,No Signal
2022-12-09 20:30:00+00:00,10,10,0,No Signal
2022-12-12 14:30:00+00:00,24,4,20,Short
2022-12-12 15:30:00+00:00,19,8,11,No Signal
2022-12-12 16:30:00+00:00,14,9,5,No Signal
2022-12-12 17:30:00+00:00,17,8,9,No Signal
2022-12-12 18:30:00+00:00,12,6,6,No Signal
2022-12-12 19:30:00+00:00,9,11,-2,No Signal
2022-12-12 20:30:00+00:00,7,8,-1,No Signal
2022-12-13 14:30:00+00:00,4,45,-41,Long
2022-12-13 15:30:00+00:00,4,35,-31,No Signal
2022-12-13 16:30:00+00:00,4,5,-1,No Signal
2022-12-13 17:30:00+00:00,4,8,-4,No Signal
2022-12-13 18:30:00+00:00,5,9,-4,No Signal
2022-12-13 19:30:00+00:00,3,13,-10,No Signal
2022-12-13 20:30:00+00:00,3,26,-23,No Signal
2022-12-14 14:30:00+00:00,2,40,-38,No Signal
2022-12-14 15:30:00+00:00,3,37,-34,No Signal
2022-12-14 16:30:00+00:00,3,14,-11,No Signal
2022-12-14 17:30:00+00:00,2,17,-15,No Signal
2022-12-14 18:30:00+00:00,3,7,-4,No Signal
2022-12-14 19:30:00+00:00,10,6,4,No Signal
2022-12-14 20:30:00+00:00,9,5,4,No Signal
2022-12-15 14:30:00+00:00,52,0,52,Short
2022-12-15 15:30:00+00:00,52,1,51,No Signal
2022-12-15 16:30:00+00:00,39,1,38,No Signal
2022-12-15 17:30:00+00:00,61,1,60,No Signal
2022-12-15 18:30:00+00:00,60,0,60,No Signal
2022-12-15 19:30:00+00:00,50,0,50,No Signal
2022-12-15 20:30:00+00:00,53,0,53,No Signal
2022-12-16 14:30:00+00:00,72,0,72,No Signal
2022-12-16 15:30:00+00:00,73,0,73,No Signal
2022-12-16 16:30:00+00:00,76,1,75,No Signal
2022-12-16 17:30:00+00:00,79,0,79,No Signal
2022-12-16 18:30:00+00:00,75,0,75,No Signal
2022-12-16 19:30:00+00:00,55,0,55,No Signal
2022-12-16 20:30:00+00:00,59,2,57,No Signal
2022-12-19 14:30:00+00:00,26,2,24,No Signal
2022-12-19 15:30:00+00:00,29,1,28,No Signal
2022-12-19 16:30:00+00:00,33,3,30,No Signal
2022-12-19 17:30:00+00:00,25,1,24,No Signal
2022-12-19 18:30:00+00:00,30,1,29,No Signal
2022-12-19 19:30:00+00:00,41,1,40,No Signal
2022-12-19 20:30:00+00:00,26,1,25,No Signal
2022-12-20 14:30:00+00:00,7,5,2,No Signal
2022-12-20 15:30:00+00:00,16,1,15,No Signal
2022-12-20 16:30:00+00:00,7,0,7,No Signal
2022-12-20 17:30:00+00:00,5,5,0,No Signal
2022-12-20 18:30:00+00:00,6,1,5,No Signal
2022-12-20 19:30:00+00:00,15,0,15,No Signal
2022-12-20 20:30:00+00:00,12,0,12,No Signal
2022-12-21 14:30:00+00:00,6,6,0,No Signal
2022-12-21 15:30:00+00:00,3,10,-7,No Signal
2022-12-21 16:30:00+00:00,3,10,-7,No Signal
2022-12-21 17:30:00+00:00,3,11,-8,No Signal
2022-12-21 18:30:00+00:00,1,32,-31,Long
2022-12-21 19:30:00+00:00,3,20,-17,No Signal
2022-12-21 20:30:00+00:00,3,18,-15,No Signal
2022-12-22 14:30:00+00:00,11,4,7,No Signal
2022-12-22 15:30:00+00:00,5,4,1,No Signal
2022-12-22 16:30:00+00:00,22,4,18,No Signal
2022-12-22 17:30:00+00:00,24,5,19,No Signal
2022-12-22 18:30:00+00:00,12,3,9,No Signal
2022-12-22 19:30:00+00:00,5,4,1,No Signal
2022-12-22 20:30:00+00:00,4,3,1,No Signal
2022-12-23 14:30:00+00:00,11,2,9,No Signal
2022-12-23 15:30:00+00:00,27,2,25,Short
2022-12-23 16:30:00+00:00,14,2,12,No Signal
2022-12-23 17:30:00+00:00,20,3,17,No Signal
2022-12-23 18:30:00+00:00,23,2,21,No Signal
2022-12-23 19:30:00+00:00,19,3,16,No Signal
2022-12-23 20:30:00+00:00,17,1,16,No Signal
2022-12-27 14:30:00+00:00,6,10,-4,No Signal
2022-12-27 15:30:00+00:00,7,10,-3,No Signal
2022-12-27 16:30:00+00:00,3,20,-17,No Signal
2022-12-27 17:30:00+00:00,2,27,-25,Long
2022-12-27 18:30:00+00:00,9,16,-7,No Signal
2022-12-27 19:30:00+00:00,18,14,4,No Signal
2022-12-27 20:30:00+00:00,17,10,7,No Signal
2022-12-28 14:30:00+00:00,14,3,11,No Signal
2022-12-28 15:30:00+00:00,15,4,11,No Signal
2022-12-28 16:30:00+00:00,31,1,30,Short
2022-12-28 17:30:00+00:00,15,2,13,No Signal
2022-12-28 18:30:00+00:00,24,2,22,No Signal
2022-12-28 19:30:00+00:00,25,2,23,No Signal
2022-12-28 20:30:00+00:00,37,2,35,No Signal
2022-12-29 14:30:00+00:00,3,2,1,No Signal
2022-12-29 15:30:00+00:00,2,4,-2,No Signal
2022-12-29 16:30:00+00:00,0,8,-8,No Signal
2022-12-29 17:30:00+00:00,2,11,-9,No Signal
2022-12-29 18:30:00+00:00,1,14,-13,No Signal
